EpRewMean,TimestepsSoFar,loss_vf_loss,loss_pol_surr,EpisodesSoFar,EpThisIter,ev_tdlam_before,TimeElapsed,loss_kl,loss_ent,EpLenMean,loss_pol_entpen
16.15,909312,188.3046,-0.07461577,9314,33,0.6554391086101532,3070.083320379257,0.2025812,0.40573254,120.05,0.0
7.66,913408,192.18857,-0.079866625,9348,34,0.6108012497425079,3080.7616872787476,0.10239467,0.40569627,123.15,0.0
-5.76,917504,213.33063,-0.080879614,9379,31,0.5317032039165497,3091.881040096283,0.11729915,0.38258365,124.13,0.0
4.16,921600,202.67747,-0.07932767,9416,37,0.6405424475669861,3102.2916214466095,0.10180124,0.33583707,118.96,0.0
6.04,925696,194.42026,-0.074681036,9455,39,0.6535475552082062,3113.0042576789856,0.114437476,0.3106367,114.91,0.0
10.5,929792,239.86674,-0.07661735,9490,35,0.42777198553085327,3124.0124266147614,0.12759149,0.3023287,111.77,0.0
-6.25,933888,167.3764,-0.068937734,9527,37,0.6624342501163483,3134.9679794311523,0.10004267,0.29473767,112.03,0.0
-11.78,937984,213.53911,-0.080958374,9560,33,0.4769890308380127,3145.782263994217,0.12376434,0.24847148,116.14,0.0
-4.56,942080,152.08612,-0.075474,9593,33,0.6540407538414001,3155.950597524643,0.12729812,0.22219492,118.13,0.0
-1.56,946176,179.0405,-0.0807789,9626,33,0.692891925573349,3166.531234025955,0.10375967,0.16817662,123.09,0.0
0.11,950272,155.66965,-0.073383056,9663,37,0.7049274146556854,3177.0291056632996,0.12452083,0.1536807,120.31,0.0
-11.78,954368,197.43546,-0.06997967,9703,40,0.7097461819648743,3188.0651457309723,0.12605429,0.15765533,110.13,0.0
-7.12,958464,249.9897,-0.06953949,9739,36,0.6317905485630035,3198.3727235794067,0.094887294,0.12607181,107.91,0.0
11.07,962560,186.47055,-0.07093401,9778,39,0.6564905941486359,3208.920730829239,0.16272216,0.090365574,105.78,0.0
13.09,966656,218.22511,-0.0784892,9817,39,0.7516689896583557,3219.1977989673615,0.0954048,0.07686906,107.02,0.0
19.56,970752,226.02084,-0.078032956,9848,31,0.5360801219940186,3229.259166955948,0.14856277,0.05211489,112.4,0.0
4.93,974848,175.545,-0.082127966,9884,36,0.7645127326250076,3239.91548705101,0.13264535,0.015446663,116.03,0.0
6.48,978944,229.99203,-0.07405225,9920,36,0.5674338638782501,3250.447595357895,0.12344313,-0.014390349,119.71,0.0
16.26,983040,197.56956,-0.07629613,9953,33,0.6365701258182526,3261.0644278526306,0.16441755,-0.02051878,117.82,0.0
21.69,987136,201.39719,-0.081559226,9993,40,0.7693586647510529,3271.1249010562897,0.102998614,-0.02890563,111.69,0.0
17.89,991232,228.14407,-0.07874831,10030,37,0.6128045916557312,3281.465268135071,0.12196404,-0.032772183,110.85,0.0
17.6,995328,218.19125,-0.07422104,10069,39,0.6684675812721252,3291.7206676006317,0.10853559,-0.027203798,106.75,0.0
-6.96,999424,188.95427,-0.07790871,10103,34,0.6647437214851379,3302.3708255290985,0.16098253,-0.06638098,111.45,0.0
-12.8,1003520,197.6712,-0.07124324,10141,38,0.6086457967758179,3428.039668083191,0.1230865,-0.07306406,112.85,0.0
-8.65,1007616,174.56151,-0.078120165,10176,35,0.7515465468168259,3438.6914479732513,0.14749442,-0.07502561,113.59,0.0
20.09,1011712,191.41203,-0.0628456,10213,37,0.6054344773292542,3448.9659559726715,0.31593356,-0.088686466,114.09,0.0
20.73,1015808,200.43192,-0.06998087,10251,38,0.7525407075881958,3459.3632397651672,0.09563165,-0.10169077,112.06,0.0
22.08,1019904,247.75722,-0.07993102,10287,36,0.6248401403427124,3469.3959007263184,0.11757252,-0.12765023,108.28,0.0
-12.74,1024000,172.7394,-0.08078762,10323,36,0.6444321870803833,3479.5153007507324,0.12181295,-0.16365138,111.73,0.0
-6.44,1028096,198.05833,-0.07813299,10354,31,0.5567951500415802,3490.6561150550842,0.16962019,-0.19873972,119.33,0.0
-21.53,1032192,195.50085,-0.075881734,10390,36,0.556538462638855,3500.5955238342285,0.13980374,-0.24801832,119.97,0.0
5.17,1036288,216.68062,-0.07767443,10428,38,0.6288957297801971,3511.5624766349792,0.14787236,-0.29900938,117.71,0.0
18.14,1040384,177.99478,-0.071013786,10459,31,0.48999136686325073,3522.191728591919,0.18118078,-0.30903876,116.52,0.0
13.83,1044480,212.67819,-0.074211136,10493,34,0.5365911722183228,3532.6953332424164,0.14984147,-0.33589938,120.76,0.0
22.95,1048576,162.78189,-0.076473914,10528,35,0.6237468421459198,3543.4723508358,0.15945454,-0.35320488,120.58,0.0
4.07,1052672,239.55858,-0.080739245,10566,38,0.5514668822288513,3554.3085854053497,0.17124079,-0.38056356,115.97,0.0
13.74,1056768,223.28018,-0.07577458,10597,31,0.5490171611309052,3564.727996826172,0.19373603,-0.3907274,117.58,0.0
3.47,1060864,150.05922,-0.081447385,10631,34,0.659903883934021,3575.6626930236816,0.16619992,-0.4132419,119.73,0.0
3.59,1064960,170.00737,-0.06932618,10667,36,0.5607324242591858,3585.674139738083,0.1437387,-0.4258081,121.0,0.0
9.17,1069056,212.03485,-0.06784761,10705,38,0.6567603051662445,3595.9956855773926,0.13499038,-0.4151968,114.92,0.0
6.01,1073152,175.48253,-0.076738544,10742,37,0.6644956469535828,3606.816287279129,0.19418916,-0.43142143,114.31,0.0
13.07,1077248,188.01743,-0.07197372,10777,35,0.6818379759788513,3618.0206649303436,0.14690003,-0.45910972,110.29,0.0
14.41,1081344,194.7767,-0.06719119,10814,37,0.5963004529476166,3628.469122171402,0.16988744,-0.4702436,112.22,0.0
5.01,1085440,211.21228,-0.075804316,10853,39,0.6144741773605347,3638.9800074100494,0.15542737,-0.46579358,107.88,0.0
0.38,1089536,224.44095,-0.071143866,10892,39,0.5750542283058167,3649.5054807662964,0.13140225,-0.47226945,106.89,0.0
-0.69,1093632,226.53638,-0.06982732,10926,34,0.6089373528957367,3659.719058275223,0.12705286,-0.46916386,108.86,0.0
8.29,1097728,185.80424,-0.07628272,10960,34,0.6589338779449463,3670.3944358825684,0.1789983,-0.47424936,114.14,0.0
-11.66,1101824,156.3294,-0.07257508,10996,36,0.6841663718223572,3796.4382531642914,0.14620806,-0.47263336,117.82,0.0
-15.37,1105920,175.26282,-0.07893996,11031,35,0.6836532652378082,3806.7968471050262,0.153943,-0.45872295,116.57,0.0
-7.38,1110016,196.76126,-0.062344737,11064,33,0.5890921354293823,3816.9967153072357,0.24755916,-0.44769615,119.4,0.0
-1.67,1114112,211.02676,-0.08302723,11097,33,0.6374801695346832,3827.0555815696716,0.1602975,-0.4446335,122.5,0.0
0.69,1118208,240.5818,-0.07818174,11128,31,0.438931941986084,3837.7127315998077,0.11069927,-0.4599757,125.88,0.0
0.39,1122304,185.90303,-0.0841954,11166,38,0.6659008860588074,3847.9113652706146,0.1435942,-0.47095677,120.44,0.0
6.72,1126400,197.26253,-0.07220267,11204,38,0.5634862184524536,3858.484780550003,0.18633895,-0.508688,113.97,0.0
15.63,1130496,137.91418,-0.07931788,11240,36,0.747531920671463,3868.9535477161407,0.15306354,-0.51806974,111.62,0.0
9.1,1134592,247.97614,-0.077161595,11273,33,0.6632398068904877,3879.3445818424225,0.1685658,-0.53271097,112.9,0.0
7.27,1138688,204.25734,-0.07906504,11309,36,0.6358723342418671,3889.9815785884857,0.18801987,-0.5487103,116.6,0.0
-6.97,1142784,233.93367,-0.074040465,11343,34,0.5311201214790344,3899.756553173065,0.15647864,-0.5709288,118.59,0.0
-9.88,1146880,201.99362,-0.084721185,11379,36,0.7179030179977417,3910.052120923996,0.15047966,-0.5896684,117.35,0.0
17.4,1150976,144.90747,-0.057310287,11418,39,0.6730866432189941,3920.661461353302,0.18307506,-0.55834186,112.95,0.0
20.4,1155072,179.72356,-0.07986655,11453,35,0.6434940099716187,3931.3508083820343,0.18038128,-0.6100594,110.93,0.0
18.42,1159168,204.429,-0.0724169,11494,41,0.7279035747051239,3941.8035373687744,0.14159252,-0.6110089,106.35,0.0
-9.04,1163264,173.48041,-0.07411335,11528,34,0.679231733083725,3952.3166677951813,0.16620085,-0.61992276,111.9,0.0
-6.63,1167360,179.4833,-0.078304544,11563,35,0.6379096210002899,3962.9555263519287,0.16059348,-0.6407953,112.74,0.0
-4.03,1171456,235.21046,-0.07719958,11596,33,0.5602749586105347,3973.8877561092377,0.18841448,-0.6590192,120.37,0.0
0.41,1175552,182.84235,-0.078897856,11636,40,0.5871874690055847,3984.2100024223328,0.16438074,-0.67207587,115.88,0.0
-9.69,1179648,186.41246,-0.074831665,11671,35,0.6586107611656189,3995.0156528949738,0.17248641,-0.708289,108.44,0.0
-7.61,1183744,166.17885,-0.07670008,11707,36,0.6672548949718475,4005.455286026001,0.23298481,-0.702104,113.77,0.0
3.88,1187840,203.40428,-0.06276331,11747,40,0.6800523102283478,4015.6558833122253,0.18207875,-0.75668323,110.79,0.0
10.42,1191936,198.0919,-0.07343558,11780,33,0.5930238962173462,4025.854609489441,0.15848897,-0.7936354,111.8,0.0
8.9,1196032,209.22578,-0.07641831,11817,37,0.6364401876926422,4036.0178802013397,0.16604526,-0.80623746,111.33,0.0
6.14,1200128,174.82042,-0.07347558,11851,34,0.5925724804401398,4172.066577911377,0.16779691,-0.8164403,118.08,0.0
12.47,1204224,189.2867,-0.07659444,11882,31,0.5890349447727203,4182.629030227661,0.17312168,-0.79531485,121.73,0.0
9.18,1208320,167.76611,-0.0779695,11916,34,0.6624822318553925,4193.00918340683,0.20520031,-0.7930831,124.5,0.0
8.94,1212416,228.81096,-0.07612107,11954,38,0.6636200547218323,4203.278785467148,0.16269013,-0.7752125,118.29,0.0
11.36,1216512,278.60123,-0.07169823,11987,33,0.5931314826011658,4213.921907424927,0.193846,-0.77315617,117.36,0.0
7.56,1220608,234.54066,-0.08107315,12021,34,0.5876279175281525,4224.824578523636,0.19121327,-0.79593396,116.67,0.0
2.04,1224704,230.13338,-0.07010139,12053,32,0.593993067741394,4235.215718746185,0.1749861,-0.85030377,122.61,0.0
-0.17,1228800,197.29536,-0.07592733,12087,34,0.3642534017562866,4245.171021461487,0.1953529,-0.8587558,123.05,0.0
9.1,1232896,197.78418,-0.06979427,12124,37,0.5891656279563904,4254.805370330811,0.20219876,-0.89186853,120.01,0.0
13.08,1236992,174.80817,-0.07756279,12153,29,0.5395060479640961,4265.406837940216,0.1959921,-0.8996325,122.95,0.0
21.34,1241088,179.06311,-0.07416351,12189,36,0.6264251172542572,4275.974848985672,0.19939627,-0.92172897,120.28,0.0
11.93,1245184,186.48524,-0.0767299,12224,35,0.6143955290317535,4286.842058897018,0.29171306,-0.9581565,121.59,0.0
15.45,1249280,140.81322,-0.07599564,12255,31,0.7238496840000153,4297.416662454605,0.22007352,-0.9677803,119.73,0.0
5.99,1253376,148.43053,-0.08036765,12288,33,0.6487883627414703,4307.916206598282,0.15531656,-0.97610766,123.23,0.0
2.87,1257472,209.81323,-0.069165766,12321,33,0.5114578008651733,4317.936856985092,0.16013116,-0.99792093,127.74,0.0
-13.17,1261568,182.13194,-0.0726644,12355,34,0.5225341618061066,4328.999224185944,0.17539486,-0.96684664,122.78,0.0
-5.55,1265664,172.97282,-0.078132555,12390,35,0.6563501060009003,4339.41443157196,0.2164921,-0.9875565,120.74,0.0
7.14,1269760,161.73918,-0.064750455,12428,38,0.5896764397621155,4349.784392595291,0.1811488,-1.0176003,114.8,0.0
12.54,1273856,144.72694,-0.041773796,12460,32,0.5830565690994263,4359.959562540054,0.79258037,-1.0005075,115.7,0.0
-2.54,1277952,164.11292,-0.07553005,12495,35,0.6071431636810303,4370.10094499588,0.13039672,-0.9884308,117.16,0.0
-17.11,1282048,170.45595,-0.07735152,12529,34,0.6793910562992096,4380.507771730423,0.17435476,-1.0205538,120.69,0.0
-19.36,1286144,211.13899,-0.075697996,12563,34,0.6681572198867798,4390.487425327301,0.22420008,-1.0213975,119.54,0.0
-2.01,1290240,205.06084,-0.08117223,12596,33,0.5302707552909851,4401.32616686821,0.21763296,-1.0377772,122.16,0.0
-0.24,1294336,184.98164,-0.08096639,12630,34,0.6598485112190247,4411.763343811035,0.16413163,-1.0544634,120.95,0.0
6.72,1298432,223.70262,-0.07786795,12662,32,0.553607702255249,4422.076283454895,0.16805905,-1.0495837,124.77,0.0
7.35,1302528,178.077,-0.07395757,12695,33,0.4793446660041809,4554.296124458313,0.18050756,-1.0686332,123.11,0.0
9.51,1306624,169.0356,-0.07580148,12728,33,0.601556271314621,4564.418954372406,0.1747919,-1.0849199,126.61,0.0
4.54,1310720,137.07654,-0.07684275,12761,33,0.6369674205780029,4575.417649507523,0.18183969,-1.0782549,124.08,0.0
4.93,1314816,144.66795,-0.05706129,12800,39,0.7118997275829315,4585.699970245361,0.43033293,-1.0520028,115.96,0.0
9.27,1318912,167.33517,-0.072338015,12835,35,0.6034524440765381,4596.790083408356,0.19392148,-1.0767788,112.2,0.0
5.22,1323008,181.81158,-0.07208117,12873,38,0.760082021355629,4607.387099742889,0.16103515,-1.0953189,112.86,0.0
-3.49,1327104,170.13454,-0.074829385,12909,36,0.7163568139076233,4617.550894737244,0.288329,-1.1303914,110.21,0.0
11.72,1331200,166.85818,-0.078144684,12940,31,0.5221170783042908,4628.221012830734,0.19149026,-1.1344297,116.76,0.0
19.21,1335296,166.9515,-0.071998335,12974,34,0.6542201042175293,4639.0842361450195,0.18121816,-1.1209842,121.71,0.0
31.2,1339392,150.07416,-0.07782184,13004,30,0.709155946969986,4649.476529836655,0.2133321,-1.139989,128.79,0.0
17.38,1343488,190.00775,-0.079506025,13035,31,0.5844331383705139,4660.648997783661,0.2164258,-1.1912615,129.28,0.0
12.77,1347584,215.46484,-0.079181425,13068,33,0.5544125437736511,4670.984183073044,0.2073789,-1.2173688,130.43,0.0
14.04,1351680,196.61935,-0.073220484,13098,30,0.6614280045032501,4681.282448530197,0.19936168,-1.1947242,130.78,0.0
1.15,1355776,227.11989,-0.07631893,13130,32,0.5470080077648163,4692.294778585434,0.20137656,-1.1913215,131.55,0.0
-4.5,1359872,190.89847,-0.07739134,13165,35,0.7337263524532318,4703.354642629623,0.17310753,-1.2000986,126.5,0.0
-2.2,1363968,207.5115,-0.08174663,13201,36,0.6564776301383972,4714.288135051727,0.16338585,-1.2135764,118.64,0.0
8.42,1368064,176.06366,-0.07141823,13234,33,0.6794430613517761,4724.709458827972,0.21454486,-1.2383493,116.88,0.0
8.47,1372160,203.41199,-0.076425895,13266,32,0.6098694205284119,4734.574483156204,0.19841328,-1.2966666,121.34,0.0
10.54,1376256,180.45529,-0.08119184,13293,27,0.5003061294555664,4744.813663005829,0.2039277,-1.3139727,133.45,0.0
15.2,1380352,175.86305,-0.0744838,13328,35,0.6253432631492615,4755.005983114243,0.21699136,-1.3246924,131.43,0.0
1.43,1384448,159.49068,-0.08211631,13359,31,0.6444571316242218,4765.731706619263,0.19842085,-1.3846457,132.26,0.0
-6.68,1388544,186.24454,-0.07795177,13393,34,0.6838094294071198,4776.815182924271,0.2289436,-1.3991392,122.82,0.0
-14.49,1392640,244.85982,-0.06819255,13426,33,0.6037651300430298,4787.072641372681,0.1704507,-1.4257487,124.29,0.0
4.84,1396736,168.61052,-0.07993449,13461,35,0.6033683717250824,4797.220901250839,0.18547034,-1.4328231,119.68,0.0
4.45,1400832,194.64388,-0.07615141,13499,38,0.6369543373584747,4929.534081220627,0.24734473,-1.4356562,115.88,0.0
6.98,1404928,166.65208,-0.0719434,13529,30,0.6222288012504578,4940.197470664978,0.30755326,-1.4378332,119.88,0.0
4.21,1409024,144.3178,-0.077790685,13566,37,0.752801701426506,4950.505156755447,0.27530023,-1.462158,118.02,0.0
5.59,1413120,217.35387,-0.078277126,13602,36,0.6563782095909119,4960.309665679932,0.2418643,-1.4720362,117.75,0.0
-0.67,1417216,193.31645,-0.07768744,13636,34,0.6885939240455627,4970.511740207672,0.19166556,-1.4708636,115.72,0.0
-12.17,1421312,152.18347,-0.072526924,13670,34,0.6363720595836639,4980.713007688522,0.20936947,-1.465103,117.8,0.0
-7.73,1425408,190.5712,-0.07620156,13703,33,0.6097018420696259,4991.291878700256,0.23771584,-1.4752527,121.66,0.0
-1.76,1429504,161.2168,-0.06670498,13735,32,0.5669563114643097,5002.080330371857,0.24469917,-1.4991912,123.15,0.0
0.16,1433600,155.38803,-0.015531085,13765,30,0.6320144236087799,5012.628083229065,1.8511655,-1.5031228,129.73,0.0
-12.15,1437696,139.56609,-0.082880326,13804,39,0.7162724435329437,5022.593004465103,0.1457944,-1.5084223,121.56,0.0
-25.34,1441792,167.46196,-0.08292329,13836,32,0.627096951007843,5032.974135398865,0.18702243,-1.5183176,121.94,0.0
-30.19,1445888,204.21613,-0.066547,13870,34,0.5383577346801758,5043.600557088852,0.2247159,-1.5059668,116.94,0.0
-12.45,1449984,156.02441,-0.070215456,13900,30,0.5019053220748901,5054.194106578827,0.19609599,-1.5252916,126.52,0.0
5.09,1454080,172.76602,-0.08345624,13937,37,0.6918549239635468,5064.357641458511,0.20332909,-1.5467833,121.27,0.0
12.52,1458176,157.60266,-0.07663247,13974,37,0.709260493516922,5074.3126084804535,0.18143037,-1.5451986,119.33,0.0
4.91,1462272,173.35976,-0.0778353,14007,33,0.6938998401165009,5084.956014633179,0.30258092,-1.5780641,115.31,0.0
0.19,1466368,168.93176,-0.072557725,14038,31,0.5881775319576263,5095.078102350235,0.28534508,-1.5796642,121.49,0.0
-8.23,1470464,178.1432,-0.022232361,14068,30,0.6064751446247101,5105.548182249069,0.8156037,-1.549141,128.87,0.0
-16.02,1474560,177.46567,-0.073726855,14101,33,0.6182603240013123,5116.041768312454,0.15931106,-1.5723196,128.39,0.0
-7.9,1478656,164.42755,-0.068082325,14133,32,0.5925551652908325,5126.34028339386,0.19596152,-1.5686016,128.83,0.0
-4.24,1482752,159.73451,-0.07852438,14164,31,0.6876544058322906,5137.065405130386,0.22685716,-1.614687,127.59,0.0
-6.3,1486848,161.36488,-0.08210189,14196,32,0.6133266389369965,5147.690278053284,0.21437475,-1.6292629,132.59,0.0
-17.11,1490944,151.50537,-0.054334335,14231,35,0.7126262784004211,5158.060028791428,0.8751067,-1.6084899,124.02,0.0
-17.05,1495040,158.26299,-0.08030299,14262,31,0.6095102727413177,5168.420730829239,0.22051297,-1.6254982,125.21,0.0
-10.93,1499136,183.20656,-0.06827179,14295,33,0.6307366490364075,5179.39678812027,0.20879091,-1.640854,123.38,0.0
-11.93,1503232,183.38751,-0.070022084,14331,36,0.7018482983112335,5320.021216392517,0.19034915,-1.6389769,123.41,0.0
-11.9,1507328,158.2911,-0.07771634,14362,31,0.6594620048999786,5330.546643257141,0.27722383,-1.6380081,122.06,0.0
-18.93,1511424,206.73088,-0.084744245,14394,32,0.5961498618125916,5340.534796953201,0.22209457,-1.6308595,123.77,0.0
-26.06,1515520,163.14304,-0.0636968,14428,34,0.6508885324001312,5350.847367763519,0.6047521,-1.6544348,126.02,0.0
-21.25,1519616,143.7149,-0.07077603,14455,27,0.5984845757484436,5361.499494075775,0.24698204,-1.6759337,132.36,0.0
-10.95,1523712,152.50078,-0.077604875,14483,28,0.7484650611877441,5372.566220283508,0.25102064,-1.634735,137.18,0.0
1.77,1527808,139.74533,-0.06633601,14512,29,0.6457386016845703,5383.178292989731,0.3244501,-1.6617872,141.88,0.0
8.58,1531904,176.76836,-0.07275331,14544,32,0.5511166751384735,5393.632025718689,0.27485073,-1.6679385,144.24,0.0
5.54,1536000,179.1017,-0.06975431,14573,29,0.5833874642848969,5404.35031747818,0.37568077,-1.6615443,138.17,0.0
9.37,1540096,132.95207,-0.08210373,14603,30,0.7277516722679138,5415.102759838104,0.22608738,-1.6890429,135.3,0.0
0.37,1544192,178.71954,-0.04752663,14632,29,0.6706057190895081,5425.709871053696,0.6678199,-1.6905066,136.55,0.0
-4.09,1548288,139.37306,-0.072954446,14667,35,0.7594410330057144,5436.602085828781,0.21192685,-1.6849214,132.0,0.0
-17.33,1552384,247.54518,-0.07220483,14703,36,0.6438014209270477,5446.520325422287,0.19711846,-1.7111517,122.19,0.0
-7.19,1556480,219.65878,-0.07995718,14737,34,0.6525834500789642,5456.856821060181,0.2240955,-1.6839007,115.6,0.0
-2.3,1560576,204.29312,-0.078329995,14769,32,0.6517119705677032,5467.602833747864,0.21585165,-1.6918662,120.71,0.0
1.02,1564672,174.39116,-0.045347244,14803,34,0.6759091019630432,5478.015887498856,0.58515793,-1.67988,123.14,0.0
-10.27,1568768,195.23248,-0.07343419,14838,35,0.6260673105716705,5488.189890623093,0.36607528,-1.7013243,120.76,0.0
-7.32,1572864,174.35051,-0.07088576,14866,28,0.6295275688171387,5498.8891344070435,0.3448774,-1.712967,126.89,0.0
-6.12,1576960,178.47955,-0.07545478,14896,30,0.6477150022983551,5509.333332300186,0.23414521,-1.727278,130.39,0.0
1.14,1581056,202.908,-0.07916153,14929,33,0.622993528842926,5519.503881454468,0.23509899,-1.7237016,131.44,0.0
-9.02,1585152,154.76797,-0.07513044,14963,34,0.6873030662536621,5530.532325744629,0.22181267,-1.7235548,126.97,0.0
-6.27,1589248,151.86887,-0.061404373,14996,33,0.7456071972846985,5541.786640882492,0.42767346,-1.7003539,121.79,0.0
-12.14,1593344,179.72414,-0.072458744,15032,36,0.6412126123905182,5552.367504119873,0.21243028,-1.7294332,120.03,0.0
1.77,1597440,185.10197,-0.06873714,15060,28,0.6069268882274628,5562.232942819595,0.24688432,-1.731827,125.74,0.0
-8.88,1601536,162.36496,-0.078693576,15091,31,0.6902348697185516,5703.548099994659,0.25354037,-1.6877344,131.33,0.0
10.18,1605632,174.519,-0.06642233,15125,34,0.5896637439727783,5713.7534828186035,0.20177507,-1.6690825,129.65,0.0
4.88,1609728,199.18402,-0.06381176,15158,33,0.4678891897201538,5724.275604963303,0.37804997,-1.7157804,127.44,0.0
7.08,1613824,167.95015,-0.06865009,15191,33,0.6983277797698975,5734.6374723911285,0.3971939,-1.7111436,122.95,0.0
-0.26,1617920,160.54932,-0.06603124,15226,35,0.6915247142314911,5744.610164642334,0.23471552,-1.7222513,121.71,0.0
2.16,1622016,176.23123,-0.07674521,15263,37,0.6194141507148743,5754.9669625759125,0.1933906,-1.7297286,116.48,0.0
