EpThisIter,loss_ent,loss_pol_entpen,EpRewMean,EpLenMean,loss_vf_loss,EpisodesSoFar,loss_kl,TimeElapsed,loss_pol_surr,ev_tdlam_before,TimestepsSoFar
44,0.2048711,0.0,23.06,99.92,383.977,8764,0.09840347,1700.8344938755035,-0.07468364,0.6834649443626404,909312
41,0.1661892,0.0,12.97,97.53,421.40237,8805,0.105064325,1708.3563914299011,-0.07629554,0.6776816546916962,913408
43,0.1817077,0.0,20.26,96.9,375.11874,8848,0.12079509,1715.8098073005676,-0.06972292,0.6041088998317719,917504
44,0.15279731,0.0,30.36,96.44,449.33588,8892,0.09499642,1723.3511810302734,-0.07538386,0.642450600862503,921600
45,0.13048077,0.0,36.94,91.37,337.37265,8937,0.098113164,1730.5837440490723,-0.07013011,0.6272585988044739,925696
35,0.12103036,0.0,28.21,100.0,474.25644,8972,0.11027674,1737.8913207054138,-0.06947375,0.6056229770183563,929792
39,0.088251635,0.0,7.67,105.57,387.029,9011,0.095214486,1745.147969007492,-0.067233525,0.6606476008892059,933888
42,0.088443935,0.0,4.85,105.97,409.86215,9053,0.11155709,1752.8736901283264,-0.074518025,0.6377025544643402,937984
39,0.07951088,0.0,7.28,98.96,425.41925,9092,0.10682514,1760.5416240692139,-0.077621505,0.6657148003578186,942080
44,0.082506135,0.0,11.25,98.2,362.34787,9136,0.103023805,1768.3007893562317,-0.07948714,0.7413791418075562,946176
43,0.008075476,0.0,29.8,96.33,439.24545,9179,0.12233764,1775.7841589450836,-0.07656776,0.607408195734024,950272
42,0.0006930828,0.0,21.93,97.56,493.2289,9221,0.09628601,1782.7221674919128,-0.07580288,0.549369752407074,954368
40,-0.009744048,0.0,2.33,100.29,369.0476,9261,0.11835279,1790.186773300171,-0.07712819,0.70177361369133,958464
37,-0.0012543201,0.0,19.06,103.09,416.329,9298,0.14484641,1797.5973501205444,-0.07890418,0.6274366676807404,962560
38,-0.0038958788,0.0,23.88,105.65,356.52554,9336,0.122948706,1805.0147063732147,-0.06783682,0.6842409372329712,966656
45,-0.01307404,0.0,34.27,101.03,306.0649,9381,0.10522838,1812.603809595108,-0.079780735,0.7181116938591003,970752
39,-0.022445679,0.0,23.74,100.03,385.06992,9420,0.10155085,1819.757166147232,-0.07813102,0.7060948014259338,974848
37,-0.06900072,0.0,22.0,100.91,386.3673,9457,0.12546177,1827.9956920146942,-0.0794729,0.6419561803340912,978944
43,-0.0781353,0.0,18.3,103.05,421.89886,9500,0.1490463,1835.2954697608948,-0.073368914,0.6760851442813873,983040
40,-0.06886174,0.0,21.37,101.24,424.79623,9540,0.12081498,1843.3038148880005,-0.07302852,0.631392776966095,987136
39,-0.07407686,0.0,27.47,97.9,347.93976,9579,0.12693661,1850.5227663516998,-0.07998592,0.7143984735012054,991232
38,-0.077340886,0.0,23.57,104.24,382.46408,9617,0.11886208,1858.2115859985352,-0.066405475,0.6505139470100403,995328
45,-0.092186406,0.0,9.76,101.32,385.82248,9662,0.11064666,1865.324208498001,-0.0751156,0.6590085923671722,999424
42,-0.092412785,0.0,0.97,97.52,365.28033,9704,0.10670593,1886.063589334488,-0.07002182,0.7363710701465607,1003520
47,-0.07331678,0.0,7.61,91.84,409.2285,9751,0.095928885,1893.4938187599182,-0.07293047,0.699992448091507,1007616
38,-0.0917484,0.0,15.69,97.3,392.56332,9789,0.12372939,1901.1195392608643,-0.07271975,0.6760961413383484,1011712
39,-0.1227994,0.0,18.36,102.92,340.55338,9828,0.115416944,1908.4675142765045,-0.08017814,0.7319773137569427,1015808
40,-0.1632954,0.0,18.1,106.58,348.8464,9868,0.20107426,1916.1406798362732,-0.07071092,0.6116192042827606,1019904
36,-0.19174393,0.0,12.5,103.64,328.30664,9904,0.115083575,1923.7770664691925,-0.08301469,0.6828292012214661,1024000
44,-0.21873757,0.0,7.47,102.69,406.58722,9948,0.11203264,1931.4443027973175,-0.076337226,0.6629331409931183,1028096
42,-0.24770524,0.0,14.21,101.8,459.40836,9990,0.12454509,1939.1955857276917,-0.064530574,0.6991655230522156,1032192
41,-0.26869586,0.0,28.48,98.29,484.14957,10031,0.11600439,1947.1188209056854,-0.06799501,0.7075697779655457,1036288
46,-0.2755356,0.0,25.55,95.59,450.92215,10077,0.13627042,1954.6107256412506,-0.07739671,0.6913227140903473,1040384
44,-0.292568,0.0,27.78,91.51,345.90897,10121,0.2562295,1961.8617188930511,-0.06436113,0.6066011786460876,1044480
43,-0.31046697,0.0,26.01,93.93,446.65054,10164,0.13906328,1969.81551861763,-0.071035415,0.698578953742981,1048576
46,-0.3503685,0.0,27.02,92.23,433.94162,10210,0.10865318,1977.6916768550873,-0.081768736,0.6894399523735046,1052672
43,-0.3457184,0.0,21.88,91.37,386.43622,10253,0.12150092,1985.1263897418976,-0.076404355,0.7095538973808289,1056768
40,-0.3713029,0.0,19.92,95.39,429.5846,10293,0.10722194,1992.8566870689392,-0.075475045,0.6640041470527649,1060864
44,-0.3882618,0.0,32.19,96.55,420.54703,10337,0.13258179,2000.2240183353424,-0.07320439,0.627971887588501,1064960
42,-0.4207077,0.0,42.12,95.68,446.67493,10379,0.119025975,2008.3166363239288,-0.07357207,0.571250706911087,1069056
42,-0.4434486,0.0,30.58,94.89,353.21664,10421,0.1804783,2015.9174501895905,-0.06554477,0.6345140635967255,1073152
45,-0.46287143,0.0,24.64,94.13,341.23096,10466,0.1317774,2023.686607837677,-0.06844383,0.6548835039138794,1077248
46,-0.48748544,0.0,40.47,91.07,315.90897,10512,0.17334273,2031.1404645442963,-0.07246379,0.6781713962554932,1081344
45,-0.5282916,0.0,41.33,90.63,430.6391,10557,0.13812023,2038.6241359710693,-0.07619913,0.6307485103607178,1085440
39,-0.5489044,0.0,23.33,98.01,401.9451,10596,0.18337081,2046.4467141628265,-0.07267473,0.6590558588504791,1089536
46,-0.54403925,0.0,9.67,96.77,412.50717,10642,0.12748304,2054.5549726486206,-0.07840919,0.6986407935619354,1093632
44,-0.60153204,0.0,18.58,92.28,432.65054,10686,0.13569012,2061.7597320079803,-0.07600201,0.6733860373497009,1097728
43,-0.5978545,0.0,21.58,92.92,467.48425,10729,0.121263094,2069.8384306430817,-0.076392144,0.6824239790439606,1101824
48,-0.6154046,0.0,20.29,90.32,406.75412,10777,0.12281948,2077.7049403190613,-0.07337508,0.6644961833953857,1105920
44,-0.63415027,0.0,16.58,89.69,341.1688,10821,0.23954618,2085.2912526130676,-0.07284528,0.6920424997806549,1110016
42,-0.66367584,0.0,17.85,93.53,379.04245,10863,0.14856046,2092.8231098651886,-0.07936053,0.6582766771316528,1114112
42,-0.67382807,0.0,11.48,99.44,315.36603,10905,0.14426896,2100.929052591324,-0.06348007,0.7197215557098389,1118208
45,-0.6764527,0.0,18.7,94.44,350.5929,10950,0.11802916,2108.069564819336,-0.073297136,0.6293920278549194,1122304
38,-0.69857395,0.0,19.9,98.44,431.22742,10988,0.12023302,2115.5777037143707,-0.08045401,0.641609787940979,1126400
40,-0.72930914,0.0,13.84,101.39,289.80206,11028,0.13785361,2122.9662487506866,-0.079765715,0.7063158750534058,1130496
42,-0.70317835,0.0,6.26,99.77,359.36725,11070,0.12971668,2130.828016281128,-0.071603805,0.7080618739128113,1134592
44,-0.673622,0.0,-0.55,99.55,419.23306,11114,0.14156772,2138.5278470516205,-0.073593795,0.695062905550003,1138688
44,-0.6760241,0.0,17.58,94.93,473.21466,11158,0.12386676,2146.377146959305,-0.06922502,0.5684104263782501,1142784
43,-0.61250645,0.0,28.41,93.0,447.1904,11201,1.3298846,2154.272912502289,0.0058187554,0.5777269601821899,1146880
47,-0.626353,0.0,38.86,92.56,455.11905,11248,0.087612286,2162.19997048378,-0.07141044,0.6426124572753906,1150976
45,-0.64471054,0.0,26.23,88.11,441.05832,11293,0.15466593,2170.153886079788,-0.07596795,0.6409742534160614,1155072
43,-0.6789513,0.0,25.8,91.7,425.50818,11336,0.093900986,2177.958615064621,-0.078291476,0.5979989469051361,1159168
42,-0.6787998,0.0,28.22,93.86,430.8666,11378,0.12574057,2186.1463799476624,-0.07007501,0.7251516878604889,1163264
39,-0.6631862,0.0,31.65,97.32,429.0211,11417,0.11490345,2193.787676334381,-0.07318271,0.691351979970932,1167360
39,-0.6699254,0.0,22.25,105.78,385.5553,11456,0.11179173,2201.3756561279297,-0.077179745,0.6472077667713165,1171456
41,-0.69754016,0.0,7.42,102.94,389.74902,11497,0.13312165,2208.8757395744324,-0.08386702,0.6836463212966919,1175552
43,-0.7103233,0.0,13.3,98.97,337.12726,11540,0.13101315,2216.4961552619934,-0.06829241,0.7294640243053436,1179648
45,-0.7354556,0.0,29.37,96.08,348.30164,11585,0.12364523,2223.915880918503,-0.07321275,0.7106713056564331,1183744
42,-0.74851483,0.0,17.54,94.1,333.1527,11627,0.14106396,2231.7056901454926,-0.06326633,0.6958137452602386,1187840
48,-0.75685495,0.0,-3.11,91.78,466.34192,11675,0.19521898,2239.2787919044495,-0.06381957,0.7208635807037354,1191936
40,-0.8172558,0.0,3.48,94.9,408.5356,11715,0.14125484,2246.7239062786102,-0.06894653,0.6261972188949585,1196032
41,-0.79732525,0.0,10.49,98.12,344.8836,11756,0.14282142,2254.621216773987,-0.061615918,0.6767041981220245,1200128
41,-0.8381949,0.0,17.84,99.85,484.56012,11797,0.13565652,2262.422576189041,-0.07931223,0.624926745891571,1204224
39,-0.83572656,0.0,34.92,101.84,436.04102,11836,0.14382899,2269.482983350754,-0.06740482,0.6731857061386108,1208320
41,-0.8264506,0.0,25.42,102.27,424.97327,11877,0.14034356,2277.0963060855865,-0.072296955,0.6334207355976105,1212416
40,-0.8193714,0.0,35.69,102.77,330.70807,11917,0.1466686,2285.0023493766785,-0.0741574,0.6683949828147888,1216512
45,-0.8273116,0.0,28.05,96.36,349.1466,11962,0.1441113,2292.769592523575,-0.0834378,0.6331594586372375,1220608
39,-0.8391797,0.0,17.94,96.91,395.40753,12001,0.15441756,2300.427269935608,-0.07363772,0.7121401429176331,1224704
44,-0.82780164,0.0,12.27,97.52,378.07803,12045,0.13799295,2308.251237630844,-0.067579925,0.693886399269104,1228800
40,-0.81352127,0.0,-3.4,97.34,337.48392,12085,0.13424505,2316.1802926063538,-0.07779371,0.6683062613010406,1232896
50,-0.84380347,0.0,11.49,91.23,325.6296,12135,0.13585185,2323.7040886878967,-0.08030531,0.6889395415782928,1236992
43,-0.8465732,0.0,20.54,88.5,408.8002,12178,0.15054901,2331.66578912735,-0.074882,0.6779859364032745,1241088
39,-0.8553819,0.0,11.19,96.55,472.72302,12217,0.15209375,2338.9474136829376,-0.07719156,0.6718988716602325,1245184
44,-0.8657722,0.0,4.24,99.11,473.0116,12261,0.14442131,2346.8836278915405,-0.08015926,0.6278033256530762,1249280
43,-0.863452,0.0,29.36,96.78,390.87244,12304,0.16025843,2367.112420320511,-0.06554486,0.7309564352035522,1253376
42,-0.86359787,0.0,27.47,96.15,357.2198,12346,0.14358304,2374.3431935310364,-0.07498225,0.7210828363895416,1257472
38,-0.85418594,0.0,25.58,102.58,455.53717,12384,0.15863016,2381.4844024181366,-0.06815675,0.7255807518959045,1261568
37,-0.8628921,0.0,14.91,104.8,431.86066,12421,0.16710909,2389.0240449905396,-0.06607411,0.6398968696594238,1265664
43,-0.8825875,0.0,20.84,103.08,448.373,12464,0.13422167,2396.8061876296997,-0.07496496,0.6381317973136902,1269760
40,-0.8967122,0.0,16.82,102.33,333.93405,12504,0.15240888,2404.189826965332,-0.070245035,0.6727097630500793,1273856
44,-0.8920861,0.0,31.02,96.74,454.85422,12548,0.16160591,2411.752627849579,-0.0647236,0.6561168432235718,1277952
45,-0.9107066,0.0,27.26,92.27,345.08313,12593,0.16761096,2419.4959428310394,-0.07373654,0.6996117234230042,1282048
41,-0.90619653,0.0,18.85,94.75,447.27557,12634,0.14339706,2426.713151693344,-0.07152249,0.7400485277175903,1286144
44,-0.923394,0.0,22.27,93.49,377.05786,12678,0.13525766,2434.4203917980194,-0.070716806,0.7628216743469238,1290240
43,-0.9437531,0.0,30.12,95.81,362.86172,12721,0.1685885,2441.944890022278,-0.07377479,0.6648620367050171,1294336
39,-0.95872784,0.0,30.92,99.54,487.84668,12760,0.15817423,2449.7078881263733,-0.07083161,0.7174282073974609,1298432
40,-0.97773004,0.0,29.85,102.99,487.89713,12800,0.14844592,2457.6528327465057,-0.07030597,0.6435579657554626,1302528
40,-0.98234564,0.0,34.71,101.04,400.25806,12840,0.14927758,2465.335900783539,-0.070182666,0.707779049873352,1306624
41,-0.99431604,0.0,35.99,102.81,357.69714,12881,0.1707439,2472.4052782058716,-0.06908273,0.6676494777202606,1310720
40,-1.0305936,0.0,25.25,103.73,435.7269,12921,0.14221844,2479.7008996009827,-0.06907486,0.6746928095817566,1314816
46,-1.0392073,0.0,11.12,97.97,409.10477,12967,0.14449587,2486.8964302539825,-0.07094627,0.7265796065330505,1318912
40,-1.0540128,0.0,16.42,94.02,410.1483,13007,0.26566315,2494.249633550644,-0.06412217,0.5816937386989594,1323008
39,-1.041198,0.0,15.27,97.93,377.969,13046,0.16711262,2502.25527882576,-0.070543185,0.665025383234024,1327104
45,-1.0500802,0.0,24.56,97.18,394.34756,13091,0.15929922,2509.699665784836,-0.075175434,0.6454069018363953,1331200
44,-1.0367738,0.0,26.45,93.77,436.83966,13135,0.1152474,2516.868801832199,-0.07400912,0.6674125790596008,1335296
42,-1.0608213,0.0,31.22,95.51,396.1874,13177,0.16583487,2524.8420312404633,-0.06708809,0.7128828465938568,1339392
38,-1.0824307,0.0,18.67,98.51,396.45493,13215,0.1855956,2532.575534582138,-0.074779674,0.6838023066520691,1343488
46,-1.0745586,0.0,13.98,100.35,447.51904,13261,0.11711829,2539.9708609580994,-0.07602246,0.5842977166175842,1347584
38,-1.0596006,0.0,-0.29,97.91,456.2154,13299,0.15386146,2547.7730762958527,-0.074479155,0.5831652581691742,1351680
42,-1.0688093,0.0,-4.01,100.38,355.5416,13341,0.19347782,2554.801428794861,-0.067978464,0.6343580782413483,1355776
44,-1.051914,0.0,12.68,95.41,390.9322,13385,0.21231681,2562.7246491909027,-0.06190589,0.6602029800415039,1359872
38,-1.0616949,0.0,33.55,98.0,301.19775,13423,0.17911348,2570.43665099144,-0.07282149,0.7194395959377289,1363968
42,-1.0509871,0.0,42.16,97.99,508.0729,13465,0.1353329,2577.8241543769836,-0.07911638,0.5460862517356873,1368064
40,-1.0473444,0.0,22.81,100.93,355.62784,13505,0.13689339,2585.2425985336304,-0.06688601,0.7105860710144043,1372160
39,-1.0520289,0.0,17.26,102.65,365.07477,13544,0.14743686,2592.1175146102905,-0.074585594,0.6098323166370392,1376256
41,-1.0555724,0.0,5.36,102.63,400.01233,13585,0.18466203,2599.704044818878,-0.06551714,0.680992603302002,1380352
46,-1.0168046,0.0,19.91,97.34,351.36627,13631,0.13022986,2607.030518770218,-0.074665286,0.7100660502910614,1384448
42,-1.0225191,0.0,23.49,91.11,357.0025,13673,0.1510719,2614.7341141700745,-0.07481928,0.7340246737003326,1388544
41,-1.0517917,0.0,18.74,97.45,524.06506,13714,0.13152005,2622.4797604084015,-0.076166324,0.6504776477813721,1392640
44,-1.0273744,0.0,12.09,98.07,353.77036,13758,0.13578203,2630.245521068573,-0.065849125,0.6217239797115326,1396736
43,-1.0272781,0.0,-1.91,94.2,409.63208,13801,0.141539,2637.4328491687775,-0.07367944,0.6318935751914978,1400832
46,-1.0349663,0.0,13.78,91.25,374.62106,13847,0.14016777,2644.9387979507446,-0.0776228,0.6987900137901306,1404928
39,-1.0626601,0.0,11.57,96.75,413.55746,13886,0.14032285,2652.7926845550537,-0.07939632,0.5286400020122528,1409024
42,-1.0499151,0.0,14.57,99.16,374.85577,13928,0.15927698,2660.31609416008,-0.076309666,0.6717005968093872,1413120
44,-1.0629848,0.0,9.23,96.38,300.6502,13972,0.16587764,2667.8243792057037,-0.08105686,0.7174385786056519,1417216
47,-1.0787966,0.0,11.89,90.91,422.422,14019,0.16210254,2674.848732471466,-0.07141285,0.5894393026828766,1421312
41,-1.0868609,0.0,11.62,91.24,333.7203,14060,0.14888702,2682.243938922882,-0.079264514,0.7093397080898285,1425408
42,-1.135711,0.0,-2.71,95.92,349.92276,14102,0.15220973,2689.6031081676483,-0.06808762,0.6709811091423035,1429504
46,-1.1119504,0.0,10.71,93.45,433.37326,14148,0.15628241,2696.5721430778503,-0.0724268,0.7041467428207397,1433600
44,-1.103324,0.0,27.69,89.89,468.03326,14192,0.11842929,2704.015964984894,-0.07520998,0.642222136259079,1437696
42,-1.117625,0.0,26.92,92.03,308.5272,14234,0.22159995,2711.3798549175262,-0.06378718,0.7703602612018585,1441792
42,-1.0867541,0.0,29.07,97.01,375.1999,14276,0.17546852,2718.579657793045,-0.07638271,0.7137247323989868,1445888
48,-1.103202,0.0,26.08,93.09,452.6793,14324,0.13403536,2726.0327458381653,-0.075618796,0.699646919965744,1449984
49,-1.1292952,0.0,18.88,84.05,357.1383,14373,0.15571715,2733.8433916568756,-0.06764119,0.7058145403862,1454080
47,-1.1290088,0.0,24.28,86.08,365.4262,14420,0.13707021,2740.816018342972,-0.071973175,0.7385776042938232,1458176
43,-1.1371758,0.0,16.01,91.95,460.12177,14463,0.14888293,2747.8451068401337,-0.07480808,0.6468686759471893,1462272
45,-1.1700213,0.0,4.46,91.34,401.50656,14508,0.16195682,2755.303843021393,-0.075270236,0.7131480574607849,1466368
44,-1.1650541,0.0,-2.66,92.19,423.4752,14552,0.1526803,2763.3613786697388,-0.073775895,0.5557369589805603,1470464
43,-1.1998641,0.0,18.15,93.14,509.07593,14595,0.13058695,2770.534085035324,-0.07563468,0.6452187597751617,1474560
43,-1.1853536,0.0,29.05,93.75,369.4379,14638,0.16211933,2777.9625980854034,-0.07043297,0.73070028424263,1478656
41,-1.1832384,0.0,32.61,96.31,441.90753,14679,0.13970086,2785.1054117679596,-0.075717054,0.7083161473274231,1482752
41,-1.1863908,0.0,26.49,96.03,414.17947,14720,0.1594955,2792.576502561569,-0.0785872,0.6953421831130981,1486848
44,-1.226074,0.0,21.83,96.73,390.01535,14764,0.15874873,2800.118398666382,-0.07851204,0.733751654624939,1490944
44,-1.2269568,0.0,5.97,94.9,370.79364,14808,0.17343122,2807.7851083278656,-0.061432753,0.697342187166214,1495040
44,-1.2281805,0.0,16.04,94.01,458.08698,14852,0.12741193,2815.8072588443756,-0.06963933,0.6981805562973022,1499136
41,-1.2242887,0.0,25.04,94.53,450.02197,14893,0.16213061,2836.045338153839,-0.07161476,0.7008070349693298,1503232
40,-1.2397071,0.0,39.77,98.66,477.5089,14933,0.1470743,2843.4845974445343,-0.07230091,0.7188246548175812,1507328
41,-1.2734499,0.0,35.9,102.31,412.3615,14974,0.18434854,2851.5242326259613,-0.075787224,0.7232969701290131,1511424
40,-1.2584181,0.0,11.83,102.91,520.56085,15014,0.18475777,2858.762277841568,-0.0732887,0.6543400287628174,1515520
47,-1.2698259,0.0,14.64,97.65,390.41833,15061,0.16000521,2865.6170134544373,-0.07580108,0.6903562247753143,1519616
41,-1.2733971,0.0,27.5,95.47,477.74792,15102,0.14265415,2872.9948012828827,-0.07311022,0.6679600775241852,1523712
39,-1.2835623,0.0,37.49,99.04,391.73682,15141,0.18901353,2880.5819125175476,-0.061776277,0.6697453856468201,1527808
39,-1.299568,0.0,27.69,104.66,446.98422,15180,0.1365011,2888.5751934051514,-0.07405668,0.6344215571880341,1531904
38,-1.2766272,0.0,11.68,104.84,373.40033,15218,0.14590505,2895.91241312027,-0.07435763,0.7108493745326996,1536000
44,-1.2931927,0.0,6.3,100.26,359.90866,15262,0.16897418,2903.474534511566,-0.06922278,0.7434104382991791,1540096
42,-1.2793169,0.0,7.12,97.8,414.41745,15304,0.20649973,2910.9770464897156,-0.070127174,0.6791573762893677,1544192
44,-1.2806726,0.0,15.42,93.19,421.17148,15348,0.14100723,2918.5087485313416,-0.07442528,0.7147849500179291,1548288
46,-1.2999794,0.0,19.51,89.24,416.45935,15394,0.1336573,2926.4106409549713,-0.07532848,0.6553725600242615,1552384
41,-1.3193284,0.0,7.51,95.83,357.19452,15435,0.17663364,2933.8274450302124,-0.07551683,0.6933148801326752,1556480
41,-1.3196571,0.0,4.75,98.86,393.85223,15476,0.15495493,2941.32200551033,-0.06805206,0.7149444818496704,1560576
42,-1.3420485,0.0,14.82,100.56,371.09045,15518,0.14755936,2949.099548101425,-0.07427254,0.7275334298610687,1564672
46,-1.3391417,0.0,14.69,95.16,385.88306,15564,0.15571372,2956.6251759529114,-0.07740915,0.6864250600337982,1568768
50,-1.3632125,0.0,17.05,86.71,399.3866,15614,0.16045287,2963.5657107830048,-0.07054806,0.683586835861206,1572864
41,-1.3629326,0.0,3.99,89.68,377.1133,15655,0.15984222,2971.5181605815887,-0.07206046,0.7115876078605652,1576960
37,-1.3893883,0.0,4.62,101.7,362.08664,15692,0.2531437,2979.5323617458344,-0.072040536,0.7496040165424347,1581056
40,-1.3869325,0.0,12.76,100.82,496.73975,15732,0.22011381,2986.412216424942,-0.063518755,0.5522809624671936,1585152
41,-1.4029013,0.0,20.13,103.62,337.55087,15773,0.20679541,2993.5687062740326,-0.07079869,0.7385463416576385,1589248
48,-1.3798606,0.0,-0.04,93.07,329.57895,15821,0.14958106,3000.9792397022247,-0.074751064,0.6956266164779663,1593344
41,-1.4001008,0.0,4.3,91.72,494.2915,15862,0.14690065,3008.6617369651794,-0.06969616,0.6618717014789581,1597440
46,-1.3847324,0.0,3.07,93.63,337.47757,15908,0.17285831,3016.1821060180664,-0.07431622,0.7833554148674011,1601536
40,-1.4010417,0.0,-2.99,97.49,404.99228,15948,0.1707331,3023.847642660141,-0.06911568,0.6642175018787384,1605632
41,-1.4141546,0.0,-0.9,100.02,396.6252,15989,0.16200283,3031.179849624634,-0.07187684,0.6422136127948761,1609728
39,-1.4253922,0.0,17.1,98.28,393.73224,16028,0.20036694,3038.425267457962,-0.079219185,0.6330008804798126,1613824
47,-1.44397,0.0,23.48,96.92,465.32303,16075,0.15093048,3045.737414598465,-0.06930324,0.6634686887264252,1617920
46,-1.4963461,0.0,18.09,89.53,426.68365,16121,0.1570557,3052.9590508937836,-0.072769545,0.6633522808551788,1622016
41,-1.497877,0.0,29.26,94.74,393.94385,16162,0.23652111,3060.8053085803986,-0.080494314,0.7434559166431427,1626112
41,-1.5202026,0.0,30.28,96.25,413.35114,16203,0.17432714,3068.4742588996887,-0.07191989,0.7093720138072968,1630208
