loss_pol_surr,EpRewMean,loss_kl,TimeElapsed,ev_tdlam_before,TimestepsSoFar,EpisodesSoFar,loss_ent,EpLenMean,EpThisIter,loss_pol_entpen,loss_vf_loss
-0.017664744,11.64,0.0034139603,1598.4949867725372,0.7213127613067627,892928,8479,4.997134,103.33,39,0.0,457.60736
-0.017566696,18.73,0.0038116984,1605.9019238948822,0.7995200008153915,897024,8526,4.993836,95.66,47,0.0,391.6314
-0.018739987,17.14,0.003948872,1613.689388036728,0.792673870921135,901120,8575,4.984802,86.74,49,0.0,407.05518
-0.017741693,19.66,0.0036903487,1621.3566823005676,0.6557407975196838,905216,8615,4.9844565,89.08,40,0.0,513.1715
-0.019088397,2.6,0.004518795,1628.6845843791962,0.7376935482025146,909312,8656,4.978922,100.45,41,0.0,471.63864
-0.016796611,7.02,0.004616568,1635.953294992447,0.7419155538082123,913408,8698,4.9750967,100.1,42,0.0,451.3835
-0.017936954,-1.25,0.0047666016,1643.8256566524506,0.7260587513446808,917504,8735,4.972208,103.29,37,0.0,373.67694
-0.019294245,2.79,0.005008817,1651.3310062885284,0.7875794768333435,921600,8779,4.973499,100.75,44,0.0,436.9027
-0.020187948,3.87,0.0049890983,1659.0604183673859,0.6501248180866241,925696,8816,4.9698,107.43,37,0.0,476.9058
-0.017701067,4.86,0.0049189227,1666.6534895896912,0.8061574399471283,929792,8858,4.966706,101.93,42,0.0,409.00372
-0.019101521,19.28,0.0045527485,1674.2494423389435,0.7746289968490601,933888,8903,4.957339,96.24,45,0.0,417.432
-0.019083358,25.12,0.0044492986,1681.920683145523,0.7304823994636536,937984,8946,4.950228,94.64,43,0.0,584.29315
-0.017891856,26.96,0.0042853304,1689.7398285865784,0.6980739533901215,942080,8986,4.949322,95.22,40,0.0,517.82324
-0.01909241,12.97,0.004403402,1696.8165545463562,0.7728001773357391,946176,9026,4.9500737,101.34,40,0.0,447.66394
-0.019789744,6.24,0.0047016838,1703.7163801193237,0.7883913367986679,950272,9073,4.936158,96.61,47,0.0,380.04395
-0.018555852,1.94,0.0036242441,1711.0230827331543,0.7833120077848434,954368,9117,4.93027,93.09,44,0.0,417.59546
-0.01948303,14.41,0.00490301,1718.1022255420685,0.7866436243057251,958464,9163,4.92807,89.4,46,0.0,409.75516
-0.017323278,20.9,0.0040449137,1725.2225754261017,0.7919250875711441,962560,9216,4.9245915,83.11,53,0.0,419.02985
-0.018015219,13.18,0.004247015,1732.5990164279938,0.8355742245912552,966656,9264,4.918307,80.8,48,0.0,400.5824
-0.020362735,16.65,0.0039606662,1740.4374849796295,0.7565744519233704,970752,9309,4.9212637,87.78,45,0.0,552.04004
-0.019363284,17.73,0.004203621,1748.3029165267944,0.8220265209674835,974848,9347,4.912748,94.79,38,0.0,363.05716
-0.018458914,20.52,0.0036812618,1755.4136216640472,0.7807935178279877,978944,9386,4.913089,104.03,39,0.0,470.80853
-0.02068464,20.36,0.004111609,1763.248278617859,0.7789254784584045,983040,9428,4.902347,105.74,42,0.0,432.66635
-0.018947447,10.56,0.00472409,1770.7131886482239,0.768248125910759,987136,9473,4.892855,92.82,45,0.0,514.9433
-0.017914804,20.9,0.003802714,1778.23832654953,0.7708040773868561,991232,9518,4.888074,89.39,45,0.0,443.32944
-0.021309335,27.49,0.00483117,1785.721561908722,0.8115045875310898,995328,9566,4.8842287,86.14,48,0.0,441.76645
-0.021851707,32.46,0.004487871,1793.0555045604706,0.7455970942974091,999424,9603,4.8796964,94.28,37,0.0,539.9655
-0.018841714,24.69,0.0043752934,1812.083033323288,0.7524930983781815,1003520,9645,4.882901,102.05,42,0.0,463.1696
-0.020156069,20.16,0.0049699675,1819.2381806373596,0.7366366684436798,1007616,9693,4.87084,89.33,48,0.0,477.49728
-0.019986711,15.11,0.004244987,1826.8129167556763,0.7927936613559723,1011712,9741,4.8706474,84.27,48,0.0,351.17148
-0.01874824,19.87,0.0048204055,1834.3630640506744,0.6761735081672668,1015808,9778,4.8702383,97.03,37,0.0,605.6057
-0.019758452,24.62,0.003976052,1842.059240579605,0.7091851830482483,1019904,9808,4.868579,112.21,30,0.0,475.17355
-0.019491661,23.55,0.0038993694,1849.4370245933533,0.7688053697347641,1024000,9858,4.8637967,102.43,50,0.0,422.88947
-0.022264244,0.64,0.0052239504,1856.8916690349579,0.7858441025018692,1028096,9898,4.855853,97.61,40,0.0,329.55304
-0.022317365,-11.5,0.0047537843,1863.977252483368,0.8045064210891724,1032192,9935,4.8491006,103.9,37,0.0,325.38623
-0.01687809,-0.81,0.0035129287,1871.4553909301758,0.7744689285755157,1036288,9975,4.848529,103.52,40,0.0,433.43497
-0.021017801,10.22,0.003962052,1879.1931550502777,0.7465673387050629,1040384,10012,4.8492947,106.12,37,0.0,311.92346
-0.01909002,17.79,0.0037296186,1887.2498950958252,0.7837186604738235,1044480,10050,4.847577,108.31,38,0.0,379.66534
-0.018404033,23.05,0.0040656333,1894.6383526325226,0.7404189705848694,1048576,10087,4.8351316,114.77,37,0.0,459.8801
-0.019244514,27.13,0.0050059217,1901.9327867031097,0.765291765332222,1052672,10129,4.831357,102.24,42,0.0,439.94098
-0.02008745,8.17,0.0044150623,1909.1639699935913,0.7395344376564026,1056768,10168,4.8263245,106.63,39,0.0,474.22513
-0.01991529,24.95,0.0033786185,1916.6220343112946,0.7702619135379791,1060864,10208,4.82204,105.61,40,0.0,405.48413
-0.021288188,39.33,0.0054878443,1924.103988647461,0.8013715296983719,1064960,10249,4.820079,101.29,41,0.0,411.1752
-0.017486032,33.96,0.0034418115,1931.426790714264,0.7498268485069275,1069056,10294,4.8209414,97.41,45,0.0,472.1316
-0.020619465,28.0,0.004258855,1938.869588136673,0.8039652854204178,1073152,10334,4.814494,100.32,40,0.0,378.94775
-0.022198308,27.22,0.0050740293,1946.0092854499817,0.8137188106775284,1077248,10366,4.810923,106.95,32,0.0,373.9946
-0.01896061,18.05,0.0032623073,1953.596873998642,0.7510920464992523,1081344,10408,4.8094387,108.95,42,0.0,505.58624
-0.02029357,16.21,0.0045962376,1961.5425817966461,0.7992529273033142,1085440,10443,4.8107405,112.05,35,0.0,406.1164
-0.019680364,11.17,0.00422434,1969.5357525348663,0.8130035549402237,1089536,10481,4.8050413,107.73,38,0.0,399.33917
-0.019736707,25.47,0.0038542892,1977.0650296211243,0.7490192949771881,1093632,10522,4.8061857,106.81,41,0.0,465.34573
-0.02280262,27.72,0.0051292083,1984.3994748592377,0.8013335168361664,1097728,10561,4.8040648,105.93,39,0.0,397.7135
-0.020821983,42.03,0.0046384656,1992.2558374404907,0.7071054577827454,1101824,10602,4.797726,98.69,41,0.0,519.04584
-0.018829912,27.84,0.004205279,1999.3433701992035,0.722620278596878,1105920,10643,4.795056,100.64,41,0.0,433.53464
-0.021521222,28.03,0.0041460022,2006.675575017929,0.7378457188606262,1110016,10681,4.7939944,103.39,38,0.0,442.14902
-0.02143481,24.32,0.0042620525,2013.825480222702,0.7525887787342072,1114112,10716,4.797862,108.97,35,0.0,371.61453
-0.020077998,24.24,0.004162319,2021.8528461456299,0.7001208066940308,1118208,10755,4.796906,108.77,39,0.0,512.16656
-0.019993545,14.46,0.0047810143,2029.1443214416504,0.678176999092102,1122304,10794,4.790548,106.08,39,0.0,537.8633
-0.020335225,13.64,0.0050473595,2036.6636817455292,0.8109467029571533,1126400,10834,4.780698,98.29,40,0.0,337.57715
-0.020146783,20.6,0.0050349697,2044.0127205848694,0.7593442648649216,1130496,10872,4.7811284,106.96,38,0.0,475.47366
-0.01946597,22.61,0.0039993664,2051.6639637947083,0.7378949820995331,1134592,10905,4.781046,110.35,33,0.0,448.43204
-0.01873556,5.47,0.0044324636,2059.0354087352753,0.7967309206724167,1138688,10941,4.783143,113.89,36,0.0,338.4674
-0.018212698,16.48,0.0030738336,2066.173287153244,0.765814021229744,1142784,10978,4.773563,112.03,37,0.0,453.53177
-0.020647287,12.32,0.0042490014,2074.0040607452393,0.835162952542305,1146880,11015,4.7652287,112.86,37,0.0,333.2531
-0.019015737,23.42,0.0040510325,2081.535891056061,0.6781466603279114,1150976,11056,4.75587,107.78,41,0.0,615.11584
-0.017817374,21.7,0.00345472,2088.487442970276,0.7331332564353943,1155072,11096,4.7461886,102.89,40,0.0,490.2915
-0.021116823,29.19,0.004975748,2096.185026407242,0.7882458120584488,1159168,11135,4.7345614,101.34,39,0.0,468.1425
-0.01986215,34.42,0.00410744,2103.4132981300354,0.7060793936252594,1163264,11171,4.7349954,106.85,36,0.0,433.48508
-0.022342777,39.53,0.005129299,2110.9057292938232,0.7352463006973267,1167360,11209,4.732087,110.39,38,0.0,510.8619
-0.022728927,29.17,0.0050420887,2118.356584787369,0.7663358002901077,1171456,11249,4.7290826,102.19,40,0.0,366.78024
-0.020676592,16.75,0.0038338248,2125.8403265476227,0.7768739610910416,1175552,11282,4.72749,107.86,33,0.0,426.7296
-0.023385357,14.03,0.00522066,2133.6118330955505,0.7922926545143127,1179648,11312,4.728955,119.74,30,0.0,352.1146
-0.022704437,9.9,0.006101444,2141.280258655548,0.7343231737613678,1183744,11353,4.724108,118.42,41,0.0,385.58563
-0.018826988,17.68,0.0037078983,2149.000209093094,0.7010466158390045,1187840,11391,4.7169614,107.81,38,0.0,468.28967
-0.019819241,22.05,0.004835049,2156.947605609894,0.809659406542778,1191936,11429,4.712219,104.45,38,0.0,401.28552
-0.022952832,26.92,0.004795099,2164.442808151245,0.7691202014684677,1196032,11467,4.7107553,108.46,38,0.0,427.5009
-0.019606901,31.47,0.004299112,2171.6019871234894,0.7764962762594223,1200128,11507,4.7038064,104.91,40,0.0,401.04218
-0.021231055,31.63,0.0049985177,2179.069934129715,0.7368896305561066,1204224,11547,4.7012763,105.04,40,0.0,467.8825
-0.020571224,15.98,0.0043471903,2186.587873697281,0.8134213089942932,1208320,11582,4.699178,108.15,35,0.0,327.0298
-0.021795293,1.83,0.0051642964,2194.380131006241,0.6907480657100677,1212416,11621,4.693042,105.11,39,0.0,470.5729
-0.019397588,0.27,0.0036181428,2201.5716965198517,0.719913899898529,1216512,11660,4.6882353,108.15,39,0.0,464.95413
-0.020411775,15.98,0.004021452,2209.200168132782,0.7126046121120453,1220608,11697,4.68809,107.65,37,0.0,443.79254
-0.021326553,14.43,0.0044123656,2217.0194642543793,0.733878493309021,1224704,11734,4.6877007,106.98,37,0.0,428.80576
-0.019976588,20.77,0.0044399304,2224.5750226974487,0.753681406378746,1228800,11775,4.677874,103.7,41,0.0,456.2085
-0.018626818,24.13,0.0037846495,2232.177708864212,0.7886392921209335,1232896,11820,4.674914,97.55,45,0.0,386.2729
-0.02266089,13.48,0.0050996705,2239.723281145096,0.7989954203367233,1236992,11854,4.6735263,105.89,34,0.0,384.98462
-0.022653956,31.28,0.0044395374,2247.1083540916443,0.7719761282205582,1241088,11888,4.6682944,109.13,34,0.0,447.61243
-0.021403922,26.64,0.004475541,2254.6230313777924,0.7952499985694885,1245184,11926,4.672595,118.11,38,0.0,372.49478
-0.020030197,32.99,0.0043846234,2262.469459295273,0.7628213912248611,1249280,11969,4.6673617,105.28,43,0.0,433.9409
-0.020974696,25.02,0.0050488017,2283.4051253795624,0.7497784793376923,1253376,12010,4.6658425,99.84,41,0.0,472.2057
-0.022094294,27.23,0.0044529713,2290.653055667877,0.8002956211566925,1257472,12049,4.6674504,97.86,39,0.0,374.3518
-0.022697402,23.18,0.004744474,2298.3162302970886,0.6535080671310425,1261568,12087,4.663331,105.32,38,0.0,486.93405
-0.022503614,14.45,0.004340209,2305.686135292053,0.7679196447134018,1265664,12124,4.6541443,109.15,37,0.0,401.5029
-0.021901194,8.62,0.004689211,2312.8749170303345,0.7460125088691711,1269760,12164,4.656375,107.46,40,0.0,427.80002
-0.022309598,12.5,0.0044009537,2320.177076816559,0.801545262336731,1273856,12202,4.6568904,106.87,38,0.0,390.59253
-0.0210286,25.69,0.0042949053,2327.988565683365,0.736589252948761,1277952,12241,4.6540656,101.7,39,0.0,509.20114
-0.022526838,20.77,0.00475284,2335.7141573429108,0.766711875796318,1282048,12282,4.647197,103.17,41,0.0,467.3386
-0.021762758,11.23,0.0045426916,2343.353106021881,0.7340157926082611,1286144,12324,4.638309,103.05,42,0.0,428.92334
-0.021278428,13.65,0.0044738734,2350.9967432022095,0.7854637056589127,1290240,12363,4.641917,100.31,39,0.0,356.3487
-0.019768601,9.19,0.004053715,2358.4357137680054,0.771344855427742,1294336,12403,4.639384,101.37,40,0.0,414.9118
-0.020358654,4.74,0.0039881677,2366.042523622513,0.7665593326091766,1298432,12440,4.6320224,106.41,37,0.0,406.44467
-0.021262664,12.22,0.0044789934,2373.362620830536,0.798414796590805,1302528,12467,4.623504,118.12,27,0.0,358.5512
-0.021888977,16.34,0.004351931,2380.8802587985992,0.7921750694513321,1306624,12502,4.6181026,124.24,35,0.0,398.07947
-0.021517696,18.07,0.004532118,2388.6857368946075,0.7531244605779648,1310720,12543,4.6042514,118.76,41,0.0,410.9326
-0.022757374,19.63,0.0056817294,2397.0250272750854,0.7615746706724167,1314816,12578,4.6036506,110.18,35,0.0,417.1136
-0.020534666,30.2,0.0041712723,2404.775512933731,0.6954671442508698,1318912,12618,4.595822,107.06,40,0.0,450.54327
-0.02251271,34.88,0.0049204947,2412.526738166809,0.7017114758491516,1323008,12649,4.5887113,115.76,31,0.0,419.49615
-0.022154273,41.07,0.004857231,2420.1145243644714,0.7691570520401001,1327104,12685,4.5852456,115.69,36,0.0,368.74307
-0.021046514,26.9,0.0045221406,2427.787761926651,0.7162538468837738,1331200,12715,4.5825605,124.38,30,0.0,378.77933
-0.022204006,30.38,0.0042991317,2435.145523548126,0.6962359845638275,1335296,12750,4.575284,122.55,35,0.0,494.58612
-0.022696227,22.65,0.0045938483,2442.6280169487,0.7325917482376099,1339392,12784,4.5686536,124.5,34,0.0,450.80765
-0.019683085,27.66,0.00452518,2450.3275413513184,0.7637387812137604,1343488,12824,4.5667696,113.44,40,0.0,437.7846
-0.019998383,25.22,0.0039815204,2457.684145927429,0.7440752685070038,1347584,12866,4.570069,107.46,42,0.0,434.81503
-0.020115592,31.61,0.004665974,2465.0548412799835,0.8166533857584,1351680,12904,4.5643587,105.57,38,0.0,386.71622
-0.019917073,38.05,0.004345034,2472.9767830371857,0.7240532636642456,1355776,12944,4.5609617,102.8,40,0.0,409.9066
-0.021824619,21.91,0.005085017,2480.831033706665,0.7608618885278702,1359872,12984,4.551588,103.82,40,0.0,440.49182
-0.020866234,6.87,0.0044186544,2488.262533903122,0.7735597640275955,1363968,13022,4.550442,103.15,38,0.0,415.30365
-0.021834105,9.89,0.004405778,2495.5851488113403,0.7658978700637817,1368064,13061,4.5439963,106.64,39,0.0,410.4858
-0.019399704,28.27,0.003966432,2503.2704844474792,0.775611937046051,1372160,13104,4.537839,98.79,43,0.0,380.44775
-0.021307293,24.68,0.00455296,2511.3606417179108,0.7540351003408432,1376256,13141,4.530185,103.01,37,0.0,440.04886
-0.021897787,12.88,0.0041955817,2518.935937643051,0.8016811013221741,1380352,13185,4.5276494,102.9,44,0.0,347.99878
-0.022508867,8.82,0.004982002,2526.0870435237885,0.7828055769205093,1384448,13219,4.5273304,103.43,34,0.0,365.08963
-0.021116016,18.6,0.0040076086,2533.535074710846,0.7696944922208786,1388544,13259,4.528734,104.67,40,0.0,373.96228
-0.022046555,17.11,0.0045595285,2541.5400433540344,0.7708392441272736,1392640,13289,4.527361,117.3,30,0.0,396.23044
-0.022390936,23.67,0.0048545264,2548.908443927765,0.7859980165958405,1396736,13328,4.532796,116.04,39,0.0,422.53018
-0.021870725,18.2,0.004699447,2556.8359570503235,0.7903618812561035,1400832,13365,4.530334,114.58,37,0.0,393.69186
-0.023855552,8.26,0.0044135,2564.442147731781,0.767619863152504,1404928,13401,4.5235605,108.54,36,0.0,459.86246
-0.020011906,11.54,0.0035042365,2572.0083611011505,0.7308634221553802,1409024,13432,4.5125866,118.66,31,0.0,437.72668
-0.021942712,15.88,0.0055021383,2579.7039659023285,0.7642445713281631,1413120,13470,4.5019846,116.4,38,0.0,471.77493
-0.022360714,21.68,0.004847841,2587.1077375411987,0.7902852147817612,1417216,13504,4.498841,119.21,34,0.0,358.94373
-0.020396175,8.53,0.0044684503,2594.5835802555084,0.6325569450855255,1421312,13541,4.4953747,113.85,37,0.0,458.9397
-0.019751512,21.56,0.0041954233,2602.0665905475616,0.701625794172287,1425408,13580,4.4952083,109.67,39,0.0,422.59332
-0.019487493,22.34,0.0046820273,2609.5051815509796,0.7943389117717743,1429504,13618,4.497266,109.87,38,0.0,421.26004
-0.022516403,20.3,0.004880866,2617.1914653778076,0.7514751702547073,1433600,13659,4.4936795,102.71,41,0.0,399.60953
-0.02436643,19.56,0.005443886,2624.909430742264,0.7765569984912872,1437696,13694,4.4859514,110.6,35,0.0,373.62134
-0.022890473,22.49,0.004406831,2632.42271232605,0.7763592302799225,1441792,13729,4.4868903,112.3,35,0.0,394.1704
-0.020658575,21.65,0.004349895,2639.7681341171265,0.769640177488327,1445888,13761,4.489135,121.22,32,0.0,375.93842
-0.023525039,21.03,0.004669274,2647.670135498047,0.7137890160083771,1449984,13796,4.4873953,118.5,35,0.0,474.26764
-0.021136802,26.69,0.004382616,2655.412214756012,0.7094651162624359,1454080,13837,4.487332,113.94,41,0.0,493.34024
-0.023698505,37.31,0.0042258594,2663.251443862915,0.745979517698288,1458176,13878,4.472975,103.13,41,0.0,435.1078
-0.021916497,30.51,0.004089188,2670.9532010555267,0.7660167068243027,1462272,13912,4.474653,105.51,34,0.0,381.9294
-0.020456998,27.19,0.0040176064,2679.0785052776337,0.7135613262653351,1466368,13954,4.4717374,102.79,42,0.0,490.63818
-0.020496432,20.01,0.0037845413,2687.0015573501587,0.7177513241767883,1470464,13987,4.466281,113.17,33,0.0,450.98834
-0.020750977,17.88,0.004751854,2695.4720010757446,0.686031311750412,1474560,14026,4.460056,108.72,39,0.0,457.3667
-0.020840352,20.22,0.003707132,2703.4747726917267,0.75091353058815,1478656,14067,4.4550447,110.62,41,0.0,476.41464
-0.021685034,27.08,0.0039745173,2710.768547296524,0.7652464956045151,1482752,14100,4.4489336,104.86,33,0.0,351.51352
-0.023731586,33.56,0.0050804825,2718.392702102661,0.7537055313587189,1486848,14136,4.448711,111.6,36,0.0,491.401
-0.022218913,30.81,0.0037673125,2725.8820803165436,0.734702855348587,1490944,14170,4.44179,119.61,34,0.0,451.2363
-0.020517142,27.04,0.0046359436,2733.718382358551,0.7373188436031342,1495040,14208,4.43945,113.22,38,0.0,507.95935
-0.021289796,16.28,0.0048428816,2741.1565597057343,0.7656469494104385,1499136,14245,4.4340243,111.23,37,0.0,442.89334
-0.02389363,10.16,0.0047545307,2761.8748960494995,0.7712408751249313,1503232,14279,4.427429,113.26,34,0.0,359.32404
-0.022450738,12.29,0.0040589175,2768.934934616089,0.799498587846756,1507328,14316,4.428036,111.31,37,0.0,415.84085
-0.020532914,20.1,0.003463808,2776.534871339798,0.7657177001237869,1511424,14353,4.429308,113.28,37,0.0,456.4275
-0.022251721,34.79,0.0043848935,2783.5980412960052,0.7728599607944489,1515520,14389,4.427202,114.37,36,0.0,435.65463
-0.022164498,32.26,0.004559222,2791.478735923767,0.7562202513217926,1519616,14422,4.4264326,114.01,33,0.0,405.84137
-0.021813579,30.07,0.004589945,2799.1670532226562,0.7717137485742569,1523712,14458,4.4257946,118.95,36,0.0,409.41888
-0.022654487,24.02,0.005047828,2806.7697126865387,0.8050854504108429,1527808,14492,4.420092,117.57,34,0.0,358.76196
-0.023501873,27.97,0.0055600456,2814.5891098976135,0.7391223609447479,1531904,14526,4.4152045,119.91,34,0.0,409.2474
-0.021869725,28.71,0.004001169,2821.61869430542,0.7724381983280182,1536000,14558,4.4147344,123.21,32,0.0,382.0345
-0.022024987,34.78,0.0045002582,2829.1827669143677,0.7991717159748077,1540096,14597,4.4066634,118.8,39,0.0,378.22913
-0.022442352,37.64,0.0050735055,2836.9707446098328,0.7865523099899292,1544192,14635,4.4043684,111.32,38,0.0,370.8476
-0.023048276,32.81,0.004355028,2845.105620622635,0.6667497456073761,1548288,14672,4.39366,107.72,37,0.0,509.47852
-0.022810949,43.31,0.005025179,2852.9085495471954,0.7519859373569489,1552384,14706,4.3887773,114.36,34,0.0,318.08563
-0.021470202,31.59,0.0044845315,2860.636355161667,0.7729540020227432,1556480,14739,4.38345,116.62,33,0.0,432.02228
-0.022899643,24.24,0.004670347,2868.723736524582,0.7365676164627075,1560576,14776,4.3760686,114.82,37,0.0,522.15106
-0.020525593,21.45,0.0039692223,2876.543036699295,0.7209238708019257,1564672,14815,4.3747993,112.79,39,0.0,491.09756
-0.021396186,35.16,0.003977785,2883.8671708106995,0.8131925612688065,1568768,14852,4.3646555,108.54,37,0.0,370.84875
-0.023014687,37.35,0.0048368108,2891.701892375946,0.7846248149871826,1572864,14887,4.358962,109.85,35,0.0,415.25146
-0.023445906,47.3,0.0047920835,2899.7435643672943,0.7813940197229385,1576960,14922,4.3575125,114.55,35,0.0,358.60303
-0.022167062,45.23,0.0039070807,2907.1761684417725,0.7886843681335449,1581056,14956,4.3524957,117.0,34,0.0,334.93466
-0.024181284,36.53,0.0053718584,2914.843136072159,0.7740048617124557,1585152,14993,4.350019,114.04,37,0.0,397.26666
-0.021477649,26.96,0.004520809,2922.3140642642975,0.8073663264513016,1589248,15039,4.347653,103.07,46,0.0,366.3939
-0.02530934,26.74,0.0045854216,2930.314237356186,0.7505826652050018,1593344,15078,4.3451095,102.57,39,0.0,458.18695
-0.02205773,30.68,0.0039317287,2938.041130542755,0.7894673496484756,1597440,15118,4.3401823,101.29,40,0.0,428.7116
-0.021024942,27.32,0.0046533546,2945.4339241981506,0.7903614640235901,1601536,15156,4.339704,106.75,38,0.0,367.28384
-0.023427205,18.98,0.0042156414,2952.832854270935,0.7596187889575958,1605632,15188,4.341766,114.37,32,0.0,417.36154
-0.024295306,9.7,0.004705972,2960.629000902176,0.729994148015976,1609728,15215,4.3352494,123.78,27,0.0,341.11115
