EpLenMean,TimeElapsed,loss_pol_surr,loss_pol_entpen,TimestepsSoFar,ev_tdlam_before,EpRewMean,EpThisIter,loss_kl,EpisodesSoFar,loss_ent,loss_vf_loss
117.77,26619.438549995422,-0.051818136,0.0,7725056,0.8405355215072632,6.03,36,0.024330009,64360,-1.4614257,289.90735
115.7,26629.313025712967,-0.04696627,0.0,7729152,0.6501215994358063,3.81,34,0.019679708,64394,-1.4618129,467.3838
115.05,26638.75510430336,-0.0555148,0.0,7733248,0.7826433181762695,3.27,35,0.022911085,64429,-1.464068,407.79764
119.8,26648.607759475708,-0.04834762,0.0,7737344,0.8013126701116562,-2.06,33,0.019226091,64462,-1.4699864,390.9262
119.05,26658.513534784317,-0.049566764,0.0,7741440,0.6260750889778137,13.41,34,0.024060706,64496,-1.476293,465.03296
120.17,26668.120300769806,-0.04670692,0.0,7745536,0.7262426614761353,12.74,35,0.021131048,64531,-1.4791011,443.63596
116.36,26677.57661175728,-0.049493864,0.0,7749632,0.7643623054027557,19.03,35,0.019374004,64566,-1.4800417,414.4643
122.16,26687.25307750702,-0.048577163,0.0,7753728,0.6604507267475128,8.52,31,0.019601444,64597,-1.4848577,520.79474
120.76,26696.681848287582,-0.052426267,0.0,7757824,0.7951557338237762,19.87,35,0.020142253,64632,-1.4960943,353.182
118.1,26706.974331855774,-0.046074502,0.0,7761920,0.6917275190353394,22.6,38,0.021237785,64670,-1.5038302,394.6738
114.81,26716.812747001648,-0.04774638,0.0,7766016,0.7237220704555511,27.12,34,0.022125307,64704,-1.5145029,425.5618
120.15,26726.517275094986,-0.051977467,0.0,7770112,0.6773892641067505,17.29,30,0.020935452,64734,-1.5203865,451.57147
126.92,26736.227467536926,-0.04348307,0.0,7774208,0.6851401329040527,7.97,32,0.023287522,64766,-1.5219034,413.73886
124.38,26746.183902025223,-0.04814418,0.0,7778304,0.6201309561729431,2.16,36,0.017616088,64802,-1.5266441,585.6214
117.11,26756.25245976448,-0.050134636,0.0,7782400,0.7222165465354919,7.44,37,0.024145568,64839,-1.5323253,407.04163
115.03,26766.446055173874,-0.051432405,0.0,7786496,0.7446002066135406,19.58,34,0.020871373,64873,-1.529693,400.58878
115.82,26776.011456251144,-0.0499787,0.0,7790592,0.7698219269514084,18.69,36,0.021076264,64909,-1.5315342,384.16132
116.03,26785.51429438591,-0.05081793,0.0,7794688,0.7338304221630096,16.83,36,0.01955006,64945,-1.535421,453.14612
117.11,26795.099375009537,-0.052451108,0.0,7798784,0.6792088150978088,4.86,34,0.02450553,64979,-1.5454353,494.20383
115.32,26921.31489133835,-0.048584916,0.0,7802880,0.6997643709182739,-0.48,36,0.020804465,65015,-1.5518572,438.36395
121.31,26930.98528265953,-0.048814356,0.0,7806976,0.6294161677360535,-5.2,31,0.019926153,65046,-1.5592268,461.39526
120.44,26940.71617794037,-0.048048783,0.0,7811072,0.6862260401248932,5.43,36,0.02407956,65082,-1.5548607,437.23
122.33,26950.155549049377,-0.054575432,0.0,7815168,0.7043970823287964,5.53,33,0.02495377,65115,-1.5622123,386.9106
119.83,26959.177694559097,-0.052864496,0.0,7819264,0.7336401641368866,7.68,33,0.023652015,65148,-1.561974,428.53104
121.04,26968.18522500992,-0.047151446,0.0,7823360,0.7906160205602646,9.91,35,0.023837991,65183,-1.5697427,380.4217
123.69,26977.739738464355,-0.048958115,0.0,7827456,0.6643353700637817,25.42,31,0.02521823,65214,-1.5760046,364.04144
121.04,26987.188283920288,-0.051340874,0.0,7831552,0.7627451121807098,21.18,35,0.019281784,65249,-1.5751209,361.25067
120.7,26996.12163233757,-0.047746677,0.0,7835648,0.7476584315299988,23.72,35,0.021132186,65284,-1.5835518,391.98502
117.09,27004.701723098755,-0.049986318,0.0,7839744,0.7347045242786407,14.76,33,0.020889642,65317,-1.5863056,402.5478
124.3,27013.333963871002,-0.053679593,0.0,7843840,0.7054701447486877,15.07,31,0.020643946,65348,-1.6013948,443.287
127.18,27022.757954120636,-0.052413262,0.0,7847936,0.7748178541660309,7.47,34,0.023035321,65382,-1.6069713,390.76657
121.81,27032.096302509308,-0.046225626,0.0,7852032,0.7834922224283218,0.73,36,0.022091042,65418,-1.6129509,384.33435
116.72,27041.250990629196,-0.045352172,0.0,7856128,0.6856135129928589,-5.42,35,0.023190526,65453,-1.620262,496.5953
120.04,27050.773028850555,-0.049480483,0.0,7860224,0.6839822828769684,2.28,31,0.019954752,65484,-1.6184541,496.11636
120.0,27060.4841067791,-0.04837016,0.0,7864320,0.7821666300296783,-8.01,36,0.023258267,65520,-1.6259004,407.5367
124.8,27069.2268743515,-0.050682284,0.0,7868416,0.6783907115459442,-7.43,31,0.024441727,65551,-1.6313318,481.1809
123.31,27078.889975309372,-0.04432576,0.0,7872512,0.6775320172309875,4.89,33,0.025929281,65584,-1.629273,415.57773
126.62,27088.491597414017,-0.049919963,0.0,7876608,0.7194283306598663,14.97,32,0.024291223,65616,-1.6340487,412.59308
121.8,27097.97532224655,-0.048730463,0.0,7880704,0.6946515440940857,22.85,36,0.018342698,65652,-1.6402259,429.53763
126.6,27107.634660959244,-0.053299017,0.0,7884800,0.7359398603439331,11.88,28,0.025767034,65680,-1.6456298,366.0851
121.8,27116.514466047287,-0.0457047,0.0,7888896,0.7748627662658691,16.59,37,0.022853779,65717,-1.6540827,384.53107
121.05,27126.236840963364,-0.04697443,0.0,7892992,0.745937705039978,7.61,36,0.02031193,65753,-1.6579567,437.2342
111.92,27135.295736551285,-0.043791313,0.0,7897088,0.6767553389072418,8.66,36,0.024312798,65789,-1.6665214,457.50748
118.64,27255.573436498642,-0.0498212,0.0,7901184,0.7396083176136017,-3.18,33,0.02114442,65822,-1.6689377,381.8875
118.47,27264.945902347565,-0.049378317,0.0,7905280,0.787461057305336,-7.97,35,0.02185545,65857,-1.6784598,328.95923
123.37,27274.003368377686,-0.04670288,0.0,7909376,0.7496054768562317,-18.45,32,0.024170244,65889,-1.678741,401.96912
121.21,27282.7793905735,-0.05292982,0.0,7913472,0.6751919090747833,5.9,34,0.021500079,65923,-1.6841432,476.84018
121.78,27292.151756048203,-0.048517335,0.0,7917568,0.7121503353118896,4.43,35,0.022389485,65958,-1.683998,419.47354
113.23,27301.606332302094,-0.048881143,0.0,7921664,0.7591641396284103,6.0,38,0.021164652,65996,-1.6855009,439.68906
113.46,27311.111107826233,-0.046752423,0.0,7925760,0.6877031624317169,0.2,34,0.01944094,66030,-1.6913317,469.87778
115.61,27320.441707372665,-0.04310911,0.0,7929856,0.7181993424892426,-0.69,36,0.022909455,66066,-1.694816,466.21805
116.93,27329.82256245613,-0.050287984,0.0,7933952,0.7044618725776672,-12.54,35,0.023939515,66101,-1.7006152,445.54172
111.94,27339.239847421646,-0.046451095,0.0,7938048,0.7962298542261124,-4.24,39,0.022914931,66140,-1.7068858,379.75034
117.79,27348.836754322052,-0.052675843,0.0,7942144,0.6786492764949799,14.03,30,0.022521181,66170,-1.7085494,452.74463
113.13,27358.318769216537,-0.048367202,0.0,7946240,0.8097813427448273,12.82,39,0.023161242,66209,-1.717835,314.1751
113.24,27367.55386042595,-0.049079396,0.0,7950336,0.759016141295433,11.15,37,0.023827704,66246,-1.716446,430.99127
113.48,27376.572790145874,-0.05064252,0.0,7954432,0.7286640703678131,14.47,34,0.024945073,66280,-1.7245923,422.17487
115.18,27385.582604169846,-0.04724716,0.0,7958528,0.6880696713924408,7.18,35,0.026882082,66315,-1.7297915,415.3037
114.53,27394.776258468628,-0.048151895,0.0,7962624,0.6513299345970154,2.28,37,0.022487096,66352,-1.7295358,492.95926
111.32,27403.922381401062,-0.049294546,0.0,7966720,0.6699671149253845,-10.72,35,0.024867985,66387,-1.7300334,504.47394
122.35,27413.748098134995,-0.0520316,0.0,7970816,0.6559924483299255,-2.55,29,0.033491123,66416,-1.7302037,473.78207
124.86,27423.16230893135,-0.050120488,0.0,7974912,0.6811204254627228,8.87,33,0.021772292,66449,-1.736344,440.17194
125.95,27432.19006872177,-0.046331424,0.0,7979008,0.7539636641740799,17.91,35,0.020988014,66484,-1.7449015,388.0252
121.26,27442.106900691986,-0.050999943,0.0,7983104,0.7613562494516373,14.94,33,0.022692971,66517,-1.7438582,406.15085
123.02,27451.394025564194,-0.053128526,0.0,7987200,0.7744414955377579,14.79,32,0.023978023,66549,-1.7497041,388.30765
127.81,27460.978182792664,-0.049052443,0.0,7991296,0.6643165051937103,21.34,32,0.020053862,66581,-1.7503034,507.27417
128.58,27470.62365245819,-0.050434966,0.0,7995392,0.7291072905063629,15.48,31,0.022737317,66612,-1.7523886,390.46436
129.29,27480.19955945015,-0.05124999,0.0,7999488,0.6862262189388275,24.11,32,0.023427222,66644,-1.7484744,412.3966
125.49,27596.475570440292,-0.047736462,0.0,8003584,0.7319894134998322,2.09,35,0.019106776,66679,-1.7487029,382.05722
120.85,27604.989874362946,-0.04612495,0.0,8007680,0.7157827019691467,4.19,35,0.022054153,66714,-1.7570413,506.8311
116.21,27613.857039690018,-0.047515985,0.0,8011776,0.687903493642807,2.27,36,0.02950338,66750,-1.7618643,396.19067
116.88,27622.776602745056,-0.04698124,0.0,8015872,0.6141643226146698,11.03,35,0.018658571,66785,-1.7663133,502.1419
118.5,27631.381735801697,-0.055780146,0.0,8019968,0.7649882882833481,8.59,32,0.02629527,66817,-1.7726691,411.2329
126.74,27640.113777160645,-0.055915724,0.0,8024064,0.7525391280651093,15.96,29,0.031084502,66846,-1.7778417,357.6771
128.22,27648.626487016678,-0.049961016,0.0,8028160,0.7103888392448425,22.25,35,0.020393044,66881,-1.7815775,481.70355
120.09,27657.593958377838,-0.042799786,0.0,8032256,0.7729970663785934,10.29,38,0.024192473,66919,-1.789236,377.94128
116.94,27667.217430591583,-0.05271637,0.0,8036352,0.5741026103496552,20.35,32,0.029984768,66951,-1.794691,503.44293
119.06,27676.628279447556,-0.047968198,0.0,8040448,0.5984153747558594,13.74,33,0.028585827,66984,-1.7953126,550.128
123.51,27685.775632619858,-0.049116082,0.0,8044544,0.7150021493434906,24.29,35,0.024063243,67019,-1.7977351,476.5626
122.93,27695.484975099564,-0.04317946,0.0,8048640,0.7824084311723709,14.36,32,0.029220305,67051,-1.7992076,325.31326
122.92,27704.917652368546,-0.054380756,0.0,8052736,0.7089361846446991,16.88,33,0.023988549,67084,-1.806299,431.11023
126.17,27714.250480413437,-0.05002594,0.0,8056832,0.7430854439735413,14.28,31,0.026353957,67115,-1.8057802,372.2111
121.94,27722.819704055786,-0.04867746,0.0,8060928,0.7267641723155975,-6.34,36,0.024385618,67151,-1.810562,379.77728
114.27,27731.38632583618,-0.049824838,0.0,8065024,0.7208828032016754,2.18,38,0.020862194,67189,-1.8164287,393.1856
109.81,27740.471116542816,-0.050253134,0.0,8069120,0.7361783981323242,12.45,36,0.023058625,67225,-1.8179759,426.28192
113.17,27750.016170978546,-0.048947554,0.0,8073216,0.6918540298938751,23.23,34,0.021353222,67259,-1.8129256,440.08206
117.68,27759.386476755142,-0.052251883,0.0,8077312,0.6767603754997253,26.38,33,0.024673939,67292,-1.8197458,441.94116
122.3,27768.734545469284,-0.04809735,0.0,8081408,0.6393058001995087,20.13,34,0.02279429,67326,-1.827593,564.54254
125.07,27778.032427549362,-0.050533887,0.0,8085504,0.5961498022079468,29.05,31,0.021576166,67357,-1.8341905,496.42807
118.36,27786.76506137848,-0.046806682,0.0,8089600,0.7280207574367523,41.88,39,0.020476002,67396,-1.8338395,342.6735
119.45,27795.97093486786,-0.049548555,0.0,8093696,0.6628891825675964,25.86,33,0.025820645,67429,-1.8306675,478.3341
115.31,27805.42410635948,-0.050665844,0.0,8097792,0.7336622774600983,16.72,35,0.02153964,67464,-1.834168,448.81573
120.64,27931.402561187744,-0.04734206,0.0,8101888,0.6399042010307312,4.02,34,0.026555546,67498,-1.8349385,489.95605
116.68,27941.24301457405,-0.052652147,0.0,8105984,0.7604378312826157,16.64,36,0.026025906,67534,-1.8287276,339.8756
121.35,27950.454929828644,-0.05675937,0.0,8110080,0.657263845205307,6.91,31,0.026561365,67565,-1.8350908,470.5924
122.35,27959.555992126465,-0.051867142,0.0,8114176,0.6875713765621185,6.48,34,0.025361657,67599,-1.8408052,365.00967
121.19,27968.880736351013,-0.04839494,0.0,8118272,0.7591473162174225,-4.93,36,0.026976814,67635,-1.8442749,347.8649
117.32,27978.128787755966,-0.0535297,0.0,8122368,0.7814030200242996,-6.45,34,0.023163568,67669,-1.8400496,332.76047
114.07,27987.58917427063,-0.041461162,0.0,8126464,0.726481169462204,-11.41,37,0.027311308,67706,-1.8435897,426.85922
117.82,27997.227752923965,-0.050416287,0.0,8130560,0.7047741711139679,-9.39,34,0.023901062,67740,-1.8413941,445.02258
118.2,28006.95837330818,-0.055044405,0.0,8134656,0.7864276617765427,-2.46,33,0.024092687,67773,-1.8405669,389.37323
121.25,28016.703853607178,-0.04501057,0.0,8138752,0.7113943994045258,8.44,34,0.024241643,67807,-1.8458174,498.06723
115.86,28026.468039751053,-0.049228705,0.0,8142848,0.7970908731222153,22.98,40,0.025024274,67847,-1.8482513,385.2754
115.58,28036.245749235153,-0.052588195,0.0,8146944,0.6138529777526855,20.33,31,0.024061706,67878,-1.8474813,557.21906
112.0,28045.196096420288,-0.052203167,0.0,8151040,0.8099950850009918,27.32,38,0.023691617,67916,-1.8449651,372.63306
115.43,28054.031664848328,-0.043889232,0.0,8155136,0.7072644531726837,29.31,37,0.026130827,67953,-1.8448106,504.5453
111.98,28062.784790992737,-0.0417972,0.0,8159232,0.7357707023620605,22.77,36,0.023825603,67989,-1.8560637,458.74146
114.98,28072.544013500214,-0.049674246,0.0,8163328,0.6943473517894745,23.47,34,0.02510304,68023,-1.8560044,477.88986
119.7,28081.900236606598,-0.047582507,0.0,8167424,0.6882603168487549,17.86,33,0.025662383,68056,-1.8604069,442.29532
123.95,28091.323511838913,-0.051376563,0.0,8171520,0.6945171654224396,15.66,32,0.029251184,68088,-1.8619903,480.74005
119.93,28100.413556814194,-0.050121557,0.0,8175616,0.7834630161523819,7.39,37,0.023028111,68125,-1.8629283,372.1019
124.51,28109.702906847,-0.05550119,0.0,8179712,0.6207135021686554,-3.04,30,0.025833635,68155,-1.8675405,362.6479
118.08,28118.746320724487,-0.051379673,0.0,8183808,0.5620223879814148,6.76,36,0.022197321,68191,-1.8750077,490.45477
123.02,28127.872458934784,-0.047830984,0.0,8187904,0.686477541923523,-4.4,34,0.028395133,68225,-1.884521,463.08395
120.81,28137.700558185577,-0.04252626,0.0,8192000,0.6891950070858002,12.13,33,0.027793072,68258,-1.8851396,418.6548
120.31,28147.453645467758,-0.05077945,0.0,8196096,0.7053117454051971,1.17,34,0.023994233,68292,-1.8873768,505.30576
116.81,28265.033081054688,-0.049884744,0.0,8200192,0.718211442232132,6.87,37,0.031267356,68329,-1.8920227,395.91614
116.96,28274.378363132477,-0.051150072,0.0,8204288,0.6868889033794403,10.18,35,0.02550712,68364,-1.8955312,464.91196
116.82,28283.79323530197,-0.047922097,0.0,8208384,0.7370323538780212,5.63,34,0.025051242,68398,-1.9085466,396.70474
116.79,28293.743512153625,-0.05272452,0.0,8212480,0.7776744216680527,5.86,36,0.034916952,68434,-1.9106599,393.59906
119.66,28302.88261628151,-0.0405941,0.0,8216576,0.7180887758731842,7.38,33,0.027826248,68467,-1.9141064,454.3624
115.92,28312.51085782051,-0.042066447,0.0,8220672,0.7848115116357803,16.18,37,0.02928844,68504,-1.9173677,349.24466
119.18,28321.942002773285,-0.046001777,0.0,8224768,0.6323906779289246,17.41,32,0.02986306,68536,-1.9201338,368.33014
118.99,28331.36972761154,-0.04684192,0.0,8228864,0.7196285128593445,19.11,36,0.023649234,68572,-1.9230729,413.0485
120.75,28340.723298072815,-0.04356379,0.0,8232960,0.5925635099411011,11.04,33,0.02105792,68605,-1.9228576,542.38354
120.66,28349.98420214653,-0.05080341,0.0,8237056,0.7169982194900513,2.96,34,0.026712075,68639,-1.9224321,367.11075
118.85,28358.926429986954,-0.049868427,0.0,8241152,0.7265225350856781,8.16,36,0.02487584,68675,-1.928381,346.00305
119.39,28367.706195116043,-0.048953336,0.0,8245248,0.6395533084869385,7.1,33,0.02566253,68708,-1.9304045,458.9466
113.32,28377.306708097458,-0.0504386,0.0,8249344,0.8032384663820267,11.07,40,0.024552062,68748,-1.9323964,334.82034
115.45,28385.988657712936,-0.046732333,0.0,8253440,0.754256471991539,10.91,32,0.029122803,68780,-1.93338,390.52463
113.51,28395.157445430756,-0.05096363,0.0,8257536,0.7800045609474182,18.03,36,0.025464335,68816,-1.9385815,417.93018
122.74,28404.271713018417,-0.052979954,0.0,8261632,0.6993860900402069,12.47,31,0.023880778,68847,-1.9423007,468.43793
117.14,28412.82046675682,-0.05030169,0.0,8265728,0.7560395449399948,11.32,39,0.024814276,68886,-1.939506,489.7893
121.33,28422.08437204361,-0.048326027,0.0,8269824,0.6670045852661133,11.83,31,0.027803777,68917,-1.9385298,522.57184
113.38,28431.153285980225,-0.05198159,0.0,8273920,0.86322021484375,10.12,39,0.023484452,68956,-1.9498363,261.9758
120.93,28440.1171875,-0.04867065,0.0,8278016,0.7506828904151917,4.24,32,0.023185132,68988,-1.9518355,451.24036
114.49,28449.388576745987,-0.050167598,0.0,8282112,0.7566396743059158,-9.03,36,0.023801442,69024,-1.96604,417.31448
118.01,28459.035451173782,-0.04877178,0.0,8286208,0.7072316706180573,-4.11,35,0.024403585,69059,-1.9768237,437.40643
114.01,28468.000559329987,-0.04798689,0.0,8290304,0.7758560478687286,4.05,36,0.025130099,69095,-1.977274,415.9433
115.48,28477.727478265762,-0.048561916,0.0,8294400,0.6969665586948395,0.75,34,0.024288965,69129,-1.9867176,403.31287
117.89,28487.16140270233,-0.052597106,0.0,8298496,0.7478796243667603,6.76,34,0.02798671,69163,-2.0007458,386.05414
122.27,28602.700462818146,-0.052971974,0.0,8302592,0.7009971737861633,9.49,33,0.024766445,69196,-2.0073316,434.60883
119.91,28611.793179512024,-0.047191065,0.0,8306688,0.7464177310466766,20.4,36,0.026187105,69232,-2.0105207,460.7688
118.83,28620.573877573013,-0.046273533,0.0,8310784,0.6755127608776093,10.52,34,0.024923218,69266,-2.012871,472.8819
121.18,28629.148958444595,-0.04806836,0.0,8314880,0.6664164960384369,-2.66,31,0.02610256,69297,-2.0188901,437.08582
122.4,28638.25718975067,-0.047398668,0.0,8318976,0.638300746679306,-8.51,34,0.025124963,69331,-2.018616,385.86832
118.78,28647.652776241302,-0.045398917,0.0,8323072,0.7100279629230499,8.07,38,0.023483263,69369,-2.0202944,379.5659
118.3,28656.762681484222,-0.05202854,0.0,8327168,0.7749433070421219,16.98,32,0.02355538,69401,-2.023582,346.74286
118.2,28665.311276435852,-0.049049735,0.0,8331264,0.7942945957183838,24.96,33,0.023734087,69434,-2.034661,331.65717
120.04,28674.017383813858,-0.052224115,0.0,8335360,0.7258867621421814,22.12,36,0.023699779,69470,-2.0346065,382.6609
120.05,28682.76407122612,-0.047664437,0.0,8339456,0.7521115243434906,20.51,33,0.024442784,69503,-2.040726,424.96384
119.86,28691.434895515442,-0.051894207,0.0,8343552,0.7312584519386292,7.0,34,0.026855152,69537,-2.0474021,412.20306
123.09,28699.929460525513,-0.04923045,0.0,8347648,0.6362287402153015,-3.65,33,0.021692667,69570,-2.049753,524.6223
122.2,28708.5040204525,-0.04925165,0.0,8351744,0.7238387167453766,6.64,34,0.029621396,69604,-2.0541017,421.61853
122.93,28718.088422060013,-0.049198635,0.0,8355840,0.6887841522693634,18.06,32,0.02819656,69636,-2.056017,407.38904
123.97,28727.59965991974,-0.051287897,0.0,8359936,0.6831620335578918,17.91,32,0.02536535,69668,-2.0620177,436.4555
121.99,28737.80292057991,-0.047937453,0.0,8364032,0.7901666164398193,4.22,37,0.023911297,69705,-2.0616927,338.9118
116.18,28747.11145234108,-0.044499,0.0,8368128,0.7165860831737518,-2.94,36,0.027399782,69741,-2.075416,453.68356
111.67,28756.793131828308,-0.046788298,0.0,8372224,0.610551118850708,-6.02,35,0.023733081,69776,-2.0770497,509.8075
120.64,28766.35018134117,-0.049998473,0.0,8376320,0.6046099364757538,-6.1,32,0.028156595,69808,-2.084396,439.43344
122.11,28775.217426538467,-0.045269374,0.0,8380416,0.7010830938816071,2.03,34,0.032387014,69842,-2.0918574,457.54544
126.26,28784.50129699707,-0.052530877,0.0,8384512,0.7566641569137573,-8.56,31,0.027113492,69873,-2.1000502,374.5489
123.13,28794.12809944153,-0.045055106,0.0,8388608,0.6410316228866577,-2.25,35,0.027802717,69908,-2.1017916,382.02103
124.54,28803.636864423752,-0.049535047,0.0,8392704,0.7003481984138489,-6.97,33,0.029487997,69941,-2.1125097,392.08994
120.2,28812.906886577606,-0.04718601,0.0,8396800,0.7143369317054749,2.46,34,0.024656948,69975,-2.1119928,485.7304
115.89,28929.499776363373,-0.046678167,0.0,8400896,0.7690743654966354,0.39,39,0.026926389,70014,-2.1263788,432.5939
116.31,28938.8864634037,-0.052353356,0.0,8404992,0.7499415576457977,2.02,31,0.029308993,70045,-2.1253207,367.85455
120.8,28947.495656728745,-0.049659908,0.0,8409088,0.6688754260540009,8.57,31,0.023063332,70076,-2.128631,420.5337
